,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,watt
79,19.2,25.7,2.1,3.2,82.1,14.8,13.03,8.3,3705.4807692307695,3512.9487179487187,3219.4444444444443,189.87002840769046
80,20.4,29.6,0.0,2.0,70.4,14.8,22.18,6.1,4631.429487179487,4751.948717948718,5511.11111111111,245.7254931866743
81,21.5,30.1,0.0,2.4,70.5,14.8,28.6,1.9,5551.891025641025,5727.961538461539,6963.888888888889,284.60945237058274
82,20.6,26.5,11.9,2.4,77.0,14.7,8.4,8.6,1315.653846153846,1414.519230769231,1830.5555555555557,80.05284878962627
83,18.4,23.1,64.7,4.0,83.0,14.7,6.2,10.0,1438.7692307692307,1518.4615384615386,1536.111111111111,88.8148449876131
84,18.1,24.3,0.0,1.9,79.3,14.7,9.47,7.6,1978.429487179487,1936.7948717948716,2197.222222222222,112.08414104719398
85,20.4,29.8,0.0,1.9,74.5,14.7,19.15,6.6,4691.897435897436,4725.121794871795,4841.666666666667,240.91988321581925
86,21.6,30.6,0.1,2.6,63.5,14.7,27.47,6.8,4442.01282051282,4832.749999999999,6938.888888888889,239.25077158027375
87,20.4,29.5,1.6,2.1,63.9,14.7,26.88,7.6,5073.570512820513,5523.666666666666,6666.666666666667,267.8276807366658
88,19.9,27.6,0.0,1.9,68.6,14.7,20.85,5.3,3897.5256410256407,4256.416666666666,5077.7777777777765,212.8103684476079
89,21.8,30.9,0.0,2.1,66.6,14.7,19.28,7.4,4245.224358974359,4457.378205128205,4730.555555555555,220.9019409531874
90,22.1,28.1,0.0,2.5,75.5,14.6,15.15,6.3,3170.8525641025644,2975.660256410256,3744.4444444444443,164.5523352119406
91,21.3,30.4,0.0,2.0,71.9,14.6,25.81,2.9,4784.557692307692,4897.570512820513,6322.222222222223,244.0739280169421
92,21.8,32.9,0.0,1.7,64.6,14.6,23.1,4.8,4922.615384615385,5365.628205128207,5766.666666666666,255.89927501349885
93,22.7,27.7,2.2,2.8,75.0,14.6,12.3,6.6,2840.5705128205127,2586.6474358974356,2855.5555555555557,147.3665276692704
94,22.2,30.2,0.0,2.6,62.6,14.6,21.82,7.3,4225.23717948718,4599.025641025641,5300.0,232.52976445253844
95,21.7,26.0,2.9,2.4,71.9,14.6,7.67,9.1,1675.7307692307693,1779.1923076923076,1822.2222222222226,98.69723263550797
96,17.7,21.7,47.6,4.0,94.8,14.6,4.58,10.0,1067.4551282051282,1133.9551282051284,1122.2222222222222,69.4834580297869
97,17.2,24.3,11.5,2.8,79.4,14.5,12.46,9.9,2334.2820512820513,2492.2115384615386,3144.444444444445,142.63235129406706
98,18.9,28.7,0.0,2.0,63.1,14.5,26.6,5.1,5361.3141025641025,5296.839743589744,6447.222222222223,271.0241650307408
99,20.4,29.7,0.0,1.8,70.9,14.5,25.76,4.1,4706.282051282051,4995.23076923077,6208.333333333334,246.0423275234422
100,21.5,31.6,0.0,1.9,72.0,14.5,22.28,4.5,3532.371794871795,4091.641025641026,5563.888888888889,194.82102372300562
101,22.8,31.0,0.0,1.6,71.6,14.5,15.49,5.4,3286.3717948717945,3441.6153846153848,3577.777777777778,178.25578481577463
102,20.6,26.6,29.1,2.7,81.6,14.4,4.92,9.9,542.2371794871794,604.7564102564103,1122.2222222222224,36.04790365639836
103,22.4,26.6,3.6,3.7,86.3,14.4,5.15,9.6,650.525641025641,714.3012820512821,1247.2222222222224,42.03852068075707
104,21.4,30.5,0.0,1.6,77.0,14.4,17.83,6.3,4236.051282051282,4684.128205128206,4491.666666666667,226.72642723417448
105,22.6,25.7,11.5,1.6,89.3,14.4,4.5,9.8,1247.1858974358975,1388.282051282051,1116.6666666666667,78.49756605111746
106,18.5,22.6,103.1,3.6,95.5,14.3,2.72,10.0,504.6602564102564,561.9743589743589,700.0,34.82699742898496
107,18.7,26.8,2.9,4.6,74.3,14.3,10.46,9.3,2401.589743589743,2409.1602564102564,2436.1111111111113,138.35111149651703
108,22.3,29.0,0.0,3.1,69.3,14.3,15.59,7.8,3011.4743589743584,3197.884615384615,3963.888888888889,169.07688126492405
109,21.6,29.6,0.0,2.0,69.3,14.3,18.14,7.4,3066.987179487179,3686.9038461538457,4413.888888888889,185.20748054203736
110,22.9,25.5,2.2,2.2,86.4,14.2,7.72,10.0,1548.8974358974358,1696.070512820513,1830.5555555555554,98.46810267308781
111,22.7,26.4,0.4,2.0,84.8,14.2,8.38,9.9,1802.3482905982905,1979.5405982905982,2033.3333333333335,111.27307549962151
112,22.6,24.9,50.1,2.0,95.8,14.2,3.18,10.0,481.0705128205129,543.2371794871793,758.3333333333333,34.53506948686119
113,23.4,28.4,0.1,2.1,85.5,14.1,15.34,8.3,3425.5512820512818,3663.0128205128203,3747.2222222222226,190.18733789917962
114,22.8,29.6,1.5,2.0,81.9,14.1,14.5,6.9,2443.237179487179,3029.1474358974356,3533.3333333333326,150.41415341814104
115,24.3,26.9,39.1,1.7,90.9,14.1,5.31,9.8,866.2243589743589,981.147435897436,1208.3333333333335,57.18430194743453
116,23.5,26.4,31.4,2.3,96.3,14.0,2.55,10.0,457.28205128205127,513.25,602.7777777777777,32.05261050826353
117,23.9,26.3,102.6,3.0,96.3,14.0,3.09,10.0,499.14743589743597,561.6602564102565,758.3333333333334,34.054566529274936
118,25.0,29.4,3.9,3.5,89.3,14.0,8.06,9.6,2015.8397435897434,2223.4166666666665,1980.5555555555554,123.2112329446737
119,25.5,29.1,18.5,1.9,92.1,13.9,5.02,9.8,753.4615384615385,852.0833333333333,1183.3333333333333,50.502415824046224
120,22.9,26.0,75.7,3.3,92.8,13.9,6.74,8.0,897.9102564102564,989.3782051282051,1641.6666666666667,58.354702433782585
121,22.6,26.1,0.0,1.8,85.3,13.9,6.7,9.0,1435.147435897436,1587.2115384615386,1586.111111111111,88.1673432182044
122,22.7,26.1,19.1,2.3,89.5,13.9,6.96,9.1,886.75,999.9166666666667,1502.7777777777778,58.54044348433214
123,23.7,25.8,50.3,2.6,95.4,13.8,1.43,9.8,164.48717948717947,190.30128205128207,333.33333333333337,14.627336432760938
124,24.7,29.5,44.6,2.0,91.6,13.8,7.77,9.9,1253.5961538461538,1427.5256410256407,2036.1111111111113,79.33041918250515
125,22.4,27.3,97.0,2.2,92.5,13.8,7.44,9.5,1495.416666666667,1624.5064102564104,1936.1111111111109,90.89321671001463
126,23.5,31.3,0.0,1.9,83.9,13.7,13.62,8.3,3038.8012820512818,3439.512820512821,3380.555555555555,170.04921739128193
127,26.3,30.3,0.0,2.5,82.4,13.7,7.96,8.5,1078.4679487179487,1233.3846153846155,1908.3333333333333,68.69490927884306
128,26.5,28.0,0.4,3.5,86.1,13.7,4.14,9.3,940.1410256410256,1047.8333333333333,913.8888888888889,59.17915578689497
129,25.0,27.0,69.0,1.9,96.0,13.6,3.25,9.3,738.2179487179487,802.1217948717949,763.8888888888889,47.99286365262581
130,25.3,30.8,0.0,3.0,82.6,13.6,14.3,8.3,2839.3653846153848,3178.6858974358975,3711.1111111111113,161.27298097835927
131,26.1,32.2,0.0,2.3,77.9,13.5,18.44,4.4,3740.9615384615386,4017.2564102564106,4700.0,199.98416932038057
132,24.0,31.9,0.0,1.6,76.3,13.5,19.81,2.8,3596.8846153846152,3715.8974358974365,4863.888888888889,192.60777746973926
133,23.6,31.4,0.0,2.0,76.8,13.5,22.54,2.3,4845.275641025642,5281.99358974359,5624.999999999999,259.2666032108935
134,25.0,31.7,0.0,1.7,76.0,13.4,15.16,6.4,2922.166666666667,3505.74358974359,3886.1111111111113,171.21119694678026
135,25.2,29.2,2.5,1.6,83.1,13.4,8.74,8.8,1902.3269230769229,1999.3782051282049,2108.3333333333335,111.65321987735565
136,21.7,27.6,42.6,2.1,87.4,13.4,7.56,9.0,1388.179487179487,1528.326923076923,1758.333333333333,84.57512441673455
137,21.5,29.9,0.0,1.9,78.4,13.3,18.72,6.0,4046.3974358974356,4376.7692307692305,4625.0,216.99651582197143
138,23.7,32.0,0.0,2.2,71.6,13.3,20.25,5.9,3120.987179487179,3698.6346153846157,5113.88888888889,184.0538252794592
139,26.0,34.5,0.0,2.1,69.5,13.2,21.21,5.9,2771.8397435897436,3449.737179487179,5458.333333333335,164.13905124484734
140,27.0,34.5,0.6,3.4,68.3,13.2,19.68,6.4,3135.4615384615386,3675.160256410257,5122.222222222222,184.30694273976775
141,25.6,28.6,8.7,3.6,84.6,13.2,5.5,9.9,1138.7115384615383,1217.9615384615388,1455.5555555555557,67.24294577871268
