,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,watt
136,23.7,30.8,0.0,0.8,79.1,13.3,14.2,8.4,3139.692307692308,3667.3333333333335,3661.1111111111113,148.5206730769231
137,22.8,32.2,0.0,0.8,79.5,13.2,19.55,6.6,3980.3205128205127,4668.275641025641,5111.111111111111,180.0321108058608
138,22.7,33.2,0.0,0.8,79.1,13.2,23.42,4.0,4270.916666666667,5033.314102564103,6008.333333333334,194.39484661172165
139,22.2,34.1,0.0,1.0,77.8,13.2,20.38,5.3,4106.461538461539,4806.878205128205,5088.88888888889,182.33207875457876
140,25.1,32.6,8.3,2.1,85.0,13.1,12.4,8.3,2200.7179487179483,2614.102564102564,3149.9999999999995,110.11688873626373
141,25.5,30.8,14.6,1.4,88.8,13.1,13.48,8.8,1489.4038461538462,1722.4871794871794,3586.1111111111113,75.98186584249083
142,24.2,30.6,0.8,0.5,90.1,13.1,10.59,7.9,1883.7435897435896,2190.903846153846,2647.222222222222,93.82697344322345
143,24.0,31.9,0.9,0.8,86.9,13.0,20.03,6.9,2782.76282051282,3235.5833333333335,5325.000000000001,128.36421703296702
144,24.5,34.3,0.0,0.9,83.8,13.0,22.61,6.3,4268.903846153846,5056.0,5969.444444444443,196.22252747252747
145,23.6,30.2,2.2,1.1,81.9,12.9,10.34,6.3,1832.7499999999998,2133.4551282051284,2697.222222222222,89.0549542124542
146,22.2,30.5,0.0,0.8,79.6,12.9,13.67,7.3,2148.7628205128203,2530.7307692307686,3544.444444444445,103.11945054945056
147,23.8,27.1,49.9,1.4,91.0,12.9,3.75,10.0,470.75,562.4551282051282,1011.1111111111112,24.764358974358977
148,18.4,30.6,50.5,3.9,66.6,12.8,22.83,4.3,0.0,0.0,0.0,0.0
149,16.6,29.2,0.0,0.9,81.3,12.8,21.67,2.4,0.0,0.0,0.0,0.0
150,17.8,22.6,7.3,0.6,92.9,12.8,3.47,9.9,332.3269230769231,393.80128205128204,838.8888888888887,19.179677197802196
151,17.8,22.7,7.9,1.6,89.1,12.7,4.26,10.0,446.44230769230774,528.2179487179487,1125.0,23.731705586080583
152,19.3,24.9,49.9,3.3,81.1,12.7,9.55,7.3,1557.1153846153843,1819.9423076923078,2586.111111111111,79.75263278388277
153,21.5,29.1,0.5,1.8,79.9,12.7,17.25,4.5,3683.275641025641,4361.115384615385,4430.555555555556,168.86931089743592
154,18.6,27.2,10.8,0.9,85.6,12.6,15.36,6.1,3442.2948717948716,4075.4423076923076,4113.888888888889,159.88649038461537
155,19.4,28.9,10.5,0.6,82.9,12.6,18.58,8.4,2456.4294871794873,2893.647435897436,4894.444444444444,119.2139858058608
156,19.7,26.3,3.3,0.8,88.5,12.6,6.82,10.0,1040.9871794871794,1216.1217948717947,1863.8888888888891,51.99757783882784
157,18.7,24.5,2.4,1.3,82.4,12.5,9.95,6.6,3140.487179487179,3792.9487179487182,2588.888888888889,154.29488324175824
158,18.4,23.8,0.4,0.5,86.8,12.5,9.86,8.0,1159.7884615384617,1364.1410256410256,2619.4444444444443,58.745833333333344
159,18.8,27.7,0.0,0.6,83.0,12.4,18.36,6.6,3496.852564102563,4152.794871794872,4827.777777777777,162.96112866300368
160,18.2,28.3,0.0,0.6,80.0,12.4,18.78,7.3,3770.032051282051,4536.346153846154,4925.0,179.13772893772892
161,19.8,23.3,1.8,0.4,91.6,12.4,5.86,8.6,991.3653846153846,1159.2307692307695,1491.6666666666667,52.98126602564101
162,18.1,23.7,3.7,0.3,92.6,12.3,5.42,9.9,690.8717948717949,809.628205128205,1463.888888888889,37.49680402930403
163,14.8,23.4,1.1,0.6,87.6,12.3,9.29,8.6,1497.4615384615386,1746.9038461538462,2422.222222222222,77.32045558608058
164,11.3,26.5,0.0,1.0,74.5,12.3,18.84,4.0,3492.9743589743584,4187.397435897436,4869.444444444444,164.0253571428572
165,10.6,27.0,0.0,0.9,71.8,12.2,22.09,0.1,4134.24358974359,4937.628205128206,5827.777777777778,189.62957646520144
166,11.1,24.5,0.0,0.8,71.1,12.2,19.86,3.9,3668.2499999999995,4357.737179487179,5188.888888888889,168.24735119047617
167,13.5,23.2,0.0,1.0,75.6,12.2,12.48,6.1,2952.9807692307686,3459.410256410256,3261.1111111111113,138.86012133699631
168,13.1,22.6,0.0,1.1,70.5,12.1,9.66,9.5,1628.4423076923078,1934.794871794872,2522.222222222222,82.27679945054946
169,15.1,24.5,0.0,1.4,70.8,12.1,13.41,6.8,2899.3461538461534,3503.8717948717954,3552.777777777778,137.7106891025641
170,13.2,25.7,0.0,0.9,74.6,12.0,14.86,5.0,2837.5192307692305,3383.50641025641,3886.1111111111113,133.71383012820513
171,13.6,26.0,0.0,0.8,73.8,12.0,18.24,3.9,3513.4743589743593,4242.192307692308,4880.555555555556,165.27249084249087
172,13.2,25.2,0.0,0.9,75.5,12.0,16.65,3.4,1968.6666666666665,2337.3269230769233,4363.888888888889,94.99674450549449
173,10.0,24.7,0.0,0.7,76.0,11.9,20.53,2.3,3748.3653846153848,4511.961538461539,5399.999999999999,178.68974816849817
174,10.0,25.3,0.0,0.6,78.1,11.9,18.67,4.9,3453.2692307692305,4149.833333333333,4902.777777777778,161.92615842490844
175,12.6,26.0,0.0,0.8,72.8,11.9,17.61,4.8,3509.9423076923085,4242.51282051282,4688.88888888889,166.04680173992674
176,13.7,26.1,0.0,0.8,75.4,11.8,19.11,4.6,3552.628205128205,4313.698717948718,5111.11111111111,169.2878502747253
177,13.8,25.4,0.0,0.8,82.1,11.8,17.49,6.5,2921.102564102564,3481.3589743589746,4719.444444444445,139.4480334249084
178,17.3,26.3,0.0,0.7,77.4,11.8,14.62,8.4,2810.025641025641,3327.0256410256407,3955.555555555555,132.86470695970698
179,16.0,24.8,0.2,0.6,82.8,11.7,9.27,9.8,2141.826923076923,2574.9679487179483,2500.0,106.06853937728935
180,10.6,21.3,0.0,1.8,52.1,11.7,20.46,3.3,3691.128205128205,4493.596153846154,5450.0,182.52894459706957
181,7.9,22.8,0.0,0.8,62.1,11.6,20.29,3.8,3556.948717948718,4333.47435897436,5399.999999999999,167.08535714285713
182,10.8,23.2,0.0,1.2,60.5,11.6,19.19,6.4,3533.1282051282055,4306.410256410256,5127.777777777777,168.68459935897434
183,15.1,22.9,0.0,2.4,57.0,11.6,18.16,1.4,2617.0448717948716,3142.698717948718,4830.555555555556,126.29127976190476
184,14.5,23.3,0.0,2.2,53.1,11.5,17.7,4.8,2466.602564102564,2941.0641025641025,4730.555555555556,118.12208062770561
185,13.8,24.0,0.0,1.2,64.4,11.5,12.28,7.0,1737.6153846153845,2057.108974358974,3302.7777777777774,87.94335164835165
186,10.8,22.9,0.0,0.8,72.8,11.5,16.57,7.4,1312.7051282051282,1541.7692307692305,4472.222222222223,68.54017399267399
187,12.0,24.8,0.0,0.8,73.0,11.4,17.23,3.1,3207.365384615385,3940.391025641026,4625.0,156.13337912087908
188,8.1,22.8,0.0,0.8,63.1,11.4,15.67,6.3,3118.846153846154,3819.3397435897436,4261.111111111112,152.8290789072039
189,6.4,22.1,0.0,0.7,63.5,11.4,11.97,6.3,2256.4807692307695,2718.076923076923,3197.222222222222,109.70304716117214
190,8.5,22.5,0.0,1.0,50.1,11.3,17.72,5.5,2779.903846153846,3418.5576923076924,4786.11111111111,134.59511584249083
191,5.9,17.1,0.0,0.4,73.6,11.3,5.27,9.3,685.5576923076923,812.6858974358973,1366.6666666666665,36.59174221611722
192,6.0,22.4,0.0,0.6,71.3,11.2,16.84,3.0,3144.6538461538457,3857.1410256410254,4552.777777777778,146.23091491841492
193,7.0,22.1,0.0,0.5,72.0,11.2,16.1,4.8,3135.8333333333335,3842.8846153846157,4350.0,145.71771672771675
194,5.4,22.2,0.0,0.6,69.4,11.2,16.09,3.0,3003.980769230769,3686.2692307692305,4313.88888888889,139.65573384948385
195,5.0,23.2,0.0,0.6,68.9,11.2,17.19,0.9,3105.2692307692314,3821.326923076923,4661.111111111111,143.82546515984015
196,8.3,18.6,27.6,0.4,85.0,11.1,5.23,9.8,1026.4679487179485,1226.00641025641,1400.0,51.09903617216117
197,10.9,18.7,0.8,0.6,77.6,11.1,7.44,8.8,875.6346153846155,1026.1666666666665,1986.1111111111113,45.03914262820513
