,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,watt
138,-0.4,14.9,0.0,1.3,31.8,11.7,14.44,5.4,0.0,0.0,0.0,0.0
139,6.7,15.3,0.0,1.2,26.4,11.7,8.91,7.1,0.0,0.0,0.0,0.0
140,3.5,10.0,0.0,1.8,61.0,11.8,9.72,4.9,0.0,0.0,0.0,0.0
141,-0.3,7.9,0.0,2.7,55.1,11.8,5.15,4.9,0.0,0.0,0.0,0.0
142,-0.4,8.5,0.0,3.3,38.5,11.8,17.87,1.8,0.0,0.0,0.0,0.0
143,-1.7,10.0,0.0,1.9,45.3,11.9,14.02,5.5,0.0,0.0,0.0,0.0
144,1.6,11.3,3.5,1.6,72.8,11.9,9.93,7.4,0.0,0.0,0.0,0.0
145,0.2,9.2,0.0,1.8,69.9,12.0,11.76,5.5,0.0,0.0,0.0,0.0
146,2.6,12.4,0.0,2.0,55.4,12.0,19.62,2.0,0.0,0.0,0.0,0.0
147,1.4,14.4,0.0,1.4,43.8,12.0,16.33,6.3,0.0,0.0,0.0,0.0
148,3.4,16.7,0.0,1.4,52.0,12.1,15.01,1.4,0.0,0.0,0.0,0.0
149,7.1,14.6,16.5,1.4,79.0,12.1,4.38,8.8,0.0,0.0,0.0,0.0
150,1.9,11.1,3.3,2.9,77.4,12.2,7.51,7.9,0.0,0.0,0.0,0.0
151,-0.7,8.3,0.0,2.8,40.9,12.2,21.87,0.8,0.0,0.0,0.0,0.0
152,-0.4,8.2,1.7,2.4,46.9,12.2,12.62,3.0,0.0,0.0,0.0,0.0
153,-0.8,9.7,0.0,2.3,45.4,12.3,22.16,0.1,0.0,0.0,0.0,0.0
154,2.9,11.5,0.0,2.0,56.1,12.3,7.53,6.6,0.0,0.0,0.0,0.0
155,7.4,17.6,0.0,2.0,51.1,12.4,20.42,2.6,0.0,0.0,0.0,0.0
156,8.9,16.2,0.0,3.0,66.4,12.4,10.84,8.5,0.0,0.0,0.0,0.0
157,5.6,14.6,0.0,2.6,49.9,12.4,18.21,6.1,0.0,0.0,0.0,0.0
158,5.5,15.1,0.0,2.1,33.1,12.5,21.22,4.6,0.0,0.0,0.0,0.0
159,3.5,8.4,1.8,2.9,72.0,12.5,6.76,9.4,0.0,0.0,0.0,0.0
160,2.6,8.4,0.0,3.2,46.0,12.6,8.22,5.1,0.0,0.0,0.0,0.0
161,0.3,11.3,0.0,2.5,39.8,12.6,23.42,1.3,0.0,0.0,0.0,0.0
162,1.3,13.0,0.0,2.2,36.9,12.6,22.96,0.3,0.0,0.0,0.0,0.0
163,1.9,13.6,0.0,2.3,36.1,12.7,22.61,0.3,0.0,0.0,0.0,0.0
164,3.0,15.7,0.0,2.5,43.0,12.7,22.72,0.0,0.0,0.0,0.0,0.0
165,7.0,17.2,0.0,2.9,41.0,12.8,20.11,3.0,0.0,0.0,0.0,0.0
166,5.9,12.2,0.8,1.1,39.9,12.8,4.48,8.5,0.0,0.0,0.0,0.0
167,5.6,20.3,0.0,1.7,43.1,12.8,21.77,4.4,0.0,0.0,0.0,0.0
168,7.6,17.2,0.0,2.5,25.6,12.9,23.74,3.3,0.0,0.0,0.0,0.0
169,4.7,13.9,17.4,2.4,49.1,12.9,5.64,9.4,0.0,0.0,0.0,0.0
