,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,watt
171,12.8,23.2,0.0,1.2,68.9,12.0,15.37,5.5,5176.032051282052,4102.166666666667,4094.4444444444443,245.91656089743594
172,12.6,24.0,0.0,0.6,70.3,12.0,17.9,1.9,5175.583333333333,4153.76282051282,4719.444444444445,246.08559401709402
173,12.0,24.8,0.0,0.7,68.1,11.9,20.03,1.3,5654.910256410256,4436.891025641025,5302.777777777778,257.81567628205124
174,12.0,23.3,0.0,0.7,70.8,11.9,16.08,5.9,3964.5769230769233,3484.685897435898,4288.888888888889,188.41303311965814
175,13.3,24.0,0.0,0.6,69.9,11.8,16.17,5.9,4679.429487179486,3880.4679487179487,4258.333333333333,220.87101175213678
176,14.5,24.0,0.0,0.8,70.4,11.8,16.18,5.8,4379.108974358974,3613.2371794871797,4355.555555555557,204.6347393162393
177,16.6,23.4,0.6,1.0,69.5,11.8,13.49,8.6,3274.3910256410263,2900.051282051282,3677.7777777777783,158.8025544871795
178,16.8,21.6,10.7,0.5,83.3,11.7,6.99,9.5,1476.6410256410259,1377.5576923076922,1908.3333333333333,75.6197767094017
179,11.3,21.0,0.0,1.4,67.6,11.7,9.66,8.5,2394.9358974358975,2125.0,2608.333333333333,118.84689636752135
180,7.1,18.0,0.0,1.0,61.0,11.7,19.11,2.4,5095.551282051282,3958.102564102564,5097.222222222223,245.02170940170942
181,6.9,18.8,0.0,0.8,64.5,11.6,19.25,2.5,5589.128205128204,4227.910256410257,5127.777777777777,261.0467948717949
182,8.5,21.9,0.0,1.0,63.8,11.6,15.67,6.4,4906.275641025642,3985.6346153846157,4200.0,233.3760438034188
183,9.0,22.3,0.0,1.2,60.6,11.5,18.57,0.0,5551.012820512821,4166.749999999999,4972.222222222222,265.983094017094
184,8.6,22.6,0.0,1.2,60.6,11.5,18.4,3.0,5543.198717948719,4145.032051282052,4933.333333333333,263.95216025641025
185,8.7,20.8,0.0,0.9,65.3,11.4,16.35,4.5,4883.788461538462,3826.3076923076915,4391.666666666667,235.0608514957265
186,9.8,19.8,0.0,0.7,71.5,11.4,11.79,5.8,2657.7884615384614,2443.0641025641025,3166.6666666666674,128.97830341880342
187,11.9,20.9,0.0,0.9,73.6,11.4,12.39,6.6,3625.531468531469,2862.121794871795,3366.6666666666665,170.97479059829058
188,8.7,17.5,0.0,0.7,72.0,11.3,13.98,5.3,3535.647435897436,2924.7307692307695,3747.222222222222,171.41938354700852
189,7.8,18.2,0.0,0.8,62.5,11.3,11.89,6.5,3081.0384615384614,2462.9294871794873,3252.7777777777774,150.59879059829058
190,5.9,17.3,0.0,0.6,57.8,11.3,14.78,6.6,3991.955128205128,3129.6474358974356,4025.0000000000005,190.52008867521366
191,5.8,16.1,0.0,0.5,71.5,11.2,8.47,7.3,2071.948717948718,2017.4166666666663,2319.4444444444443,103.57854166666667
192,6.7,17.8,0.0,0.7,71.1,11.2,16.29,1.3,4538.493589743591,3236.3333333333335,4427.777777777777,212.01699465811961
193,3.6,18.3,0.0,0.5,69.4,11.1,16.42,0.0,4748.846153846154,3382.371794871795,4450.0,227.6235213675213
194,6.2,20.3,0.0,0.5,69.9,11.1,15.63,0.8,4569.378205128205,3279.5384615384614,4244.444444444444,211.05587927350425
195,6.5,20.7,0.0,0.5,70.4,11.1,15.34,1.4,4925.865384615384,3530.0128205128203,4163.888888888889,227.33491452991447
196,8.6,16.0,0.0,0.4,76.8,11.0,4.76,8.9,1107.679487179487,1141.8782051282053,1300.0000000000002,55.3970170940171
197,8.4,17.5,0.0,1.0,68.1,11.0,7.6,5.3,1849.2820512820513,1660.6346153846155,2083.333333333333,92.58429807692306
