,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,watt,reset_match
115,23.3,31.1,,0.9,85.1,13.9,18.52,8.6,2888.8589743589746,3376.4166666666674,3763.8888888888887,18307.916666666668,2693.6812404441325
116,24.5,31.4,,1.3,84.6,13.9,17.79,8.3,2773.2435897435894,3252.4358974358975,3877.7777777777774,17813.925320512823,2683.173551664113
117,24.7,30.4,,1.2,84.9,13.9,14.3,7.9,1431.7051282051284,1672.0256410256409,2586.1111111111113,9538.080128205129,1757.7241315776332
118,23.2,31.2,,1.0,85.8,13.8,21.08,5.8,1304.923076923077,1500.217948717949,2005.5555555555554,8393.909615384615,1286.7384631737293
119,24.3,29.5,26.6,1.1,90.4,13.8,12.96,8.6,1334.576923076923,1564.826923076923,2088.8888888888887,9264.139102564104,1407.435859394036
120,25.8,27.8,11.8,1.6,89.3,13.8,5.83,9.0,679.0961538461539,794.5064102564103,1174.9999999999998,4782.184935897437,792.8704727206834
121,23.4,27.3,90.3,0.8,95.0,13.7,4.13,10.0,634.7115384615385,742.6153846153845,836.1111111111112,4490.821474358974,699.4448080617535
122,23.6,26.3,107.5,1.1,94.4,13.7,2.83,9.4,212.87820512820517,253.25,616.6666666666667,1594.4503205128203,376.6563237745067
123,24.3,30.6,1.1,1.6,84.6,13.7,21.88,6.3,2659.6153846153843,3129.628205128205,3533.333333333333,17523.770833333332,2640.7440642183474
124,24.7,28.0,68.9,1.2,95.3,13.6,4.73,8.8,526.3717948717948,619.4871794871794,1116.666666666667,3871.30608974359,882.098772566722
125,25.5,29.8,21.9,1.2,89.8,13.6,9.37,8.0,1350.8525641025637,1615.3589743589744,1772.2222222222224,8644.763461538463,1345.959053125593
126,25.6,30.9,1.8,1.0,88.6,13.6,12.22,7.4,610.7692307692307,703.7948717948718,1597.2222222222222,4161.813141025641,1012.5129795121827
127,24.2,32.7,,1.2,84.5,13.6,20.7,4.8,1775.6923076923076,2056.8397435897436,2547.222222222222,10991.238782051281,1847.3923105997708
128,26.1,32.2,,1.5,82.5,13.5,22.83,4.8,2999.9807692307686,3509.294871794872,3738.888888888889,18586.395192307693,2625.0707647604177
129,25.3,34.5,,1.3,79.4,13.5,25.5,3.4,4716.6858974358975,5517.294871794872,6380.555555555556,28714.94615384615,4405.167268039989
130,23.2,33.3,,1.0,81.5,13.5,25.36,3.8,4771.378205128205,5590.903846153847,6411.111111111111,29930.24519230769,4422.72824331005
131,24.5,34.8,,0.8,81.3,13.4,25.08,3.4,4188.826923076923,4887.282051282051,6180.555555555556,25935.121153846154,4106.174448542265
132,23.5,35.0,,0.9,79.5,13.4,25.53,0.8,4633.50641025641,5440.679487179488,6488.888888888889,29071.103525641025,4469.424867185104
133,23.0,35.2,,0.7,78.5,13.4,25.98,1.1,4640.307692307692,5440.923076923078,6580.555555555556,29227.34679487179,4537.99834000262
134,22.6,35.7,,0.8,77.4,13.3,25.89,0.8,4579.26282051282,5376.173076923076,6575.0,28861.783974358976,4539.925642036109
135,23.3,32.9,,0.9,80.8,13.3,21.78,3.5,3174.455128205129,3744.0641025641025,4055.5555555555557,20359.29294871795,2970.5643838341
136,23.7,30.8,,0.8,79.1,13.3,14.2,8.4,1854.1794871794875,2140.3397435897436,2680.5555555555557,12110.172435897437,1651.6435589222865
137,22.8,32.2,,0.8,79.5,13.2,19.55,6.6,2638.9871794871797,3063.108974358974,4150.0,16734.078846153847,2754.139078937707
138,22.7,33.2,,0.8,79.1,13.2,23.42,4.0,3304.7564102564106,3870.3653846153843,4780.555555555556,20825.144551282054,3102.519748596263
139,22.2,34.1,0.0,1.0,77.8,13.2,20.38,5.3,2470.7115384615386,2867.891025641026,3733.3333333333335,15241.766987179486,2391.94817691493
140,25.1,32.6,8.3,2.1,85.0,13.1,12.4,8.3,1270.3397435897434,1503.070512820513,1813.888888888889,8961.968269230767,1281.3596272246466
141,25.5,30.8,14.6,1.4,88.8,13.1,13.48,8.8,1101.980769230769,1277.7692307692307,2455.5555555555557,7844.753846153846,1677.090209609649
142,24.2,30.6,0.8,0.5,90.1,13.1,10.59,7.9,1559.4102564102564,1812.2371794871797,2400.0,10899.205448717948,1477.4181561662676
143,24.0,31.9,0.9,0.8,86.9,13.0,20.03,6.9,1467.4102564102564,1705.153846153846,2511.1111111111113,9249.266666666666,1656.6140649532658
144,24.5,34.3,0.0,0.9,83.8,13.0,22.61,6.3,3778.7499999999995,4453.615384615385,5191.666666666666,24133.97307692308,3603.1610069393655
145,23.6,30.2,2.2,1.1,81.9,12.9,10.34,6.3,967.3589743589743,1151.3333333333333,1547.2222222222224,6852.324679487179,1202.203716525088
146,22.2,30.5,0.0,0.8,79.6,12.9,13.67,7.3,1827.6089743589744,2151.6538461538457,2861.1111111111113,12226.065384615387,1892.8801035100455
147,23.8,27.1,49.9,1.4,91.0,12.9,3.75,10.0,416.2435897435898,495.26282051282044,858.3333333333335,3041.5387820512824,643.9807205412179
148,18.4,30.6,50.5,3.9,66.6,12.8,22.83,4.3,0.0,0.0,0.0,0.0,0.0
149,16.6,29.2,,0.9,81.3,12.8,21.67,2.4,0.0,0.0,0.0,0.0,0.0
150,17.8,22.6,7.3,0.6,92.9,12.8,3.47,9.9,242.99358974358972,288.13461538461536,741.6666666666666,1952.5173076923074,539.0537946596382
151,17.8,22.7,7.9,1.6,89.1,12.7,4.26,10.0,352.3653846153846,416.3974358974359,955.5555555555557,2601.860256410256,769.4688279203881
152,19.3,24.9,49.9,3.3,81.1,12.7,9.55,7.3,933.7115384615386,1083.5961538461538,1766.6666666666667,6678.742948717949,1076.4271940382907
153,21.5,29.1,0.5,1.8,79.9,12.7,17.25,4.5,3140.775641025641,3713.1153846153848,3927.7777777777774,20161.845192307694,2691.325538075596
154,18.6,27.2,10.8,0.9,85.6,12.6,15.36,6.1,2721.628205128205,3199.0192307692305,3686.111111111111,17405.50224358974,2256.6956807687598
