ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,±â¿Â(¡ÆC),°­¼ö·®(mm),Ç³¼Ó(m/s),Ç³Çâ(16¹æÀ§),½Àµµ(%),ÀÏÁ¶(hr),ÀÏ»ç(MJ/m2),Àû¼³(cm),Àü¿î·®(10ºÐÀ§),10cm ÁöÁß¿Âµµ(¡ÆC)
105,°­¸ª,2020-01-14 10:00,1.1,,2.7,250,30,1,.95,,0,1.1
105,°­¸ª,2020-01-14 11:00,3.9,,.9,140,24,1,1.47,,0,1.1
105,°­¸ª,2020-01-14 12:00,5.1,,.8,230,22,1,1.74,,0,1.2
105,°­¸ª,2020-01-14 13:00,5.3,,2,50,26,1,1.89,,0,1.2
105,°­¸ª,2020-01-14 14:00,5.1,,2.8,360,31,1,1.8,,0,1.2
105,°­¸ª,2020-01-14 15:00,5.4,,2.2,360,33,1,1.47,,0,1.4
105,°­¸ª,2020-01-14 16:00,5.1,,2.6,340,37,1,1.04,,0,1.9
105,°­¸ª,2020-01-14 17:00,4.4,,2,320,38,1,.45,,0,2.2
105,°­¸ª,2020-01-14 18:00,2.8,,1.8,230,41,.1,.03,,0,2.2
105,°­¸ª,2020-01-14 19:00,.9,,2.4,230,47,,,,0,2
105,°­¸ª,2020-01-14 20:00,.8,,2,230,39,,,,0,1.9
105,°­¸ª,2020-01-14 21:00,0,,2.1,230,40,,,,0,1.8
105,°­¸ª,2020-01-14 22:00,-.5,,2.1,230,42,,,,0,1.7
105,°­¸ª,2020-01-14 23:00,-.2,,2.4,230,40,,,,0,1.6
105,°­¸ª,2020-01-15 00:00,.5,,2.8,230,38,,,,0,1.5
105,°­¸ª,2020-01-15 01:00,0,,2.5,230,39,,,,0,1.5
105,°­¸ª,2020-01-15 02:00,.2,,2.6,230,39,,,,1,1.4
105,°­¸ª,2020-01-15 03:00,-.2,,2.9,230,40,,,,0,1.4
105,°­¸ª,2020-01-15 04:00,0,,3.7,230,40,,,,0,1.3
105,°­¸ª,2020-01-15 05:00,-.2,,3.9,230,41,,,,0,1.3
105,°­¸ª,2020-01-15 06:00,-.5,,4,230,42,,,,0,1.2
105,°­¸ª,2020-01-15 07:00,-.6,,3.3,230,42,,,,0,1.2
105,°­¸ª,2020-01-15 08:00,-1,,3.5,230,42,0,.01,,0,1.1
105,°­¸ª,2020-01-15 09:00,0,,4.6,230,38,1,.39,,0,1.1
105,°­¸ª,2020-01-15 10:00,1.7,,3.4,230,32,1,1,,0,1.1
105,°­¸ª,2020-01-15 11:00,3.5,,3.8,230,26,1,1.54,,0,1.1
105,°­¸ª,2020-01-15 12:00,5.4,,2.5,230,22,1,1.85,,1,1.1
105,°­¸ª,2020-01-15 13:00,5.7,,3.7,230,25,1,1.99,,0,1.1
105,°­¸ª,2020-01-15 14:00,6.7,,2.6,250,23,1,1.88,,0,1.2
105,°­¸ª,2020-01-15 15:00,6.4,,3.6,230,23,1,1.57,,0,1.4
105,°­¸ª,2020-01-15 16:00,6,,3.3,230,24,1,1.09,,0,1.9
105,°­¸ª,2020-01-15 17:00,4.2,,4.2,230,29,1,.49,,1,2.1
105,°­¸ª,2020-01-15 18:00,2.8,,1.9,230,33,.1,.02,,0,2
105,°­¸ª,2020-01-15 19:00,2,,3.2,250,36,,,,0,1.8
105,°­¸ª,2020-01-15 20:00,1.4,,2.6,230,35,,,,0,1.7
105,°­¸ª,2020-01-15 21:00,1.2,,3.7,230,35,,,,0,1.6
105,°­¸ª,2020-01-15 22:00,.7,,2.8,230,35,,,,0,1.5
105,°­¸ª,2020-01-15 23:00,.4,,3.1,230,33,,,,0,1.5
105,°­¸ª,2020-01-16 00:00,.1,,3,230,33,,,,0,1.4
105,°­¸ª,2020-01-16 01:00,-.3,,2,230,34,,,,0,1.3
105,°­¸ª,2020-01-16 02:00,-.9,,3.1,230,36,,,,2,1.3
105,°­¸ª,2020-01-16 03:00,-1.1,,2.7,230,37,,,,4,1.2
105,°­¸ª,2020-01-16 04:00,-1.2,,2.6,250,37,,,,5,1.2
105,°­¸ª,2020-01-16 05:00,-1.2,,2.6,230,36,,,,7,1.1
105,°­¸ª,2020-01-16 06:00,-1.2,,2.9,250,36,,,,7,1.1
105,°­¸ª,2020-01-16 07:00,-1,,2.9,250,36,,,,7,1
105,°­¸ª,2020-01-16 08:00,-.6,,2.3,230,33,0,0,,7,1
105,°­¸ª,2020-01-16 09:00,.2,,2.1,250,31,0,.25,,6,1
105,°­¸ª,2020-01-16 10:00,2.3,,3.4,230,26,.6,.69,,5,1
105,°­¸ª,2020-01-16 11:00,4.6,,1.9,250,22,1,1.34,,3,1
105,°­¸ª,2020-01-16 12:00,6,,1.7,290,20,1,1.8,,0,1
105,°­¸ª,2020-01-16 13:00,6.2,,2.5,20,20,1,2,,0,1
105,°­¸ª,2020-01-16 14:00,6.7,,2.1,20,25,1,1.91,,0,1.2
105,°­¸ª,2020-01-16 15:00,6.8,,2,20,31,1,1.56,,0,1.6
105,°­¸ª,2020-01-16 16:00,6.2,,1.2,50,33,1,1.03,,0,2.2
105,°­¸ª,2020-01-16 17:00,5.7,,.5,360,36,.6,.3,,6,2.4
105,°­¸ª,2020-01-16 18:00,3.7,,1.7,230,43,.1,.04,,2,2.3
105,°­¸ª,2020-01-16 19:00,1.8,,2.3,230,46,,,,6,2
105,°­¸ª,2020-01-16 20:00,1.1,,3.2,230,49,,,,6,1.8
105,°­¸ª,2020-01-16 21:00,.7,,3,230,49,,,,6,1.7
105,°­¸ª,2020-01-16 22:00,1,,3.4,250,46,,,,6,1.6
105,°­¸ª,2020-01-16 23:00,1.1,,3.4,250,43,,,,6,1.6
105,°­¸ª,2020-01-17 00:00,.7,,3.6,230,42,,,,4,1.5
105,°­¸ª,2020-01-17 01:00,.6,,4,250,41,,,,5,1.4
105,°­¸ª,2020-01-17 02:00,.5,,3.9,250,41,,,,6,1.4
105,°­¸ª,2020-01-17 03:00,.4,,3.7,250,41,,,,7,1.3
105,°­¸ª,2020-01-17 04:00,.7,,3.5,250,41,,,,6,1.3
105,°­¸ª,2020-01-17 05:00,.8,,3.7,250,41,,,,6,1.2
105,°­¸ª,2020-01-17 06:00,.9,,3.9,230,43,,,,6,1.2
105,°­¸ª,2020-01-17 07:00,1,,3.1,230,45,,,,6,1.2
105,°­¸ª,2020-01-17 08:00,1,,2.5,250,48,0,.01,,6,1.2
105,°­¸ª,2020-01-17 09:00,2.1,,2.3,230,50,0,.16,,7,1.2
105,°­¸ª,2020-01-17 10:00,3.2,,1.4,230,50,0,.34,,9,1.2
105,°­¸ª,2020-01-17 11:00,5.5,,3.3,320,49,.1,.61,,9,1.2
105,°­¸ª,2020-01-17 12:00,5.8,,3.1,320,52,0,.51,,9,1.3
105,°­¸ª,2020-01-17 13:00,5.9,,2.1,320,56,0,.54,,10,1.7
105,°­¸ª,2020-01-17 14:00,5.8,,2.5,320,63,0,.44,,10,2.2
105,°­¸ª,2020-01-17 15:00,5.3,0,3.3,320,70,0,.23,,10,2.4
105,°­¸ª,2020-01-17 16:00,4.8,,3.3,320,77,0,.11,,10,2.6
105,°­¸ª,2020-01-17 17:00,4.1,,2.7,290,82,0,.07,,7,2.7
105,°­¸ª,2020-01-17 18:00,4.3,1.1,1.6,290,83,0,.01,,8,2.7
105,°­¸ª,2020-01-17 19:00,4.2,,1.5,250,83,,,,6,2.7
105,°­¸ª,2020-01-17 20:00,3.7,,1.5,230,87,,,,5,2.7
105,°­¸ª,2020-01-17 21:00,3.1,1.8,2.3,230,88,,,,7,2.7
105,°­¸ª,2020-01-17 22:00,2.4,,1.2,200,90,,,,7,2.5
105,°­¸ª,2020-01-17 23:00,2.5,,.9,270,90,,,,9,2.4
105,°­¸ª,2020-01-18 00:00,2.1,,1.7,230,89,,,,5,2.3
105,°­¸ª,2020-01-18 01:00,1.9,,1.4,230,89,,,,7,2.2
105,°­¸ª,2020-01-18 02:00,2.3,,1.7,250,87,,,,9,2.1
105,°­¸ª,2020-01-18 03:00,1.9,,.1,0,88,,,,10,2.1
105,°­¸ª,2020-01-18 04:00,2.4,,.5,230,87,,,,10,2.1
105,°­¸ª,2020-01-18 05:00,2,,.2,0,88,,,,10,2.1
105,°­¸ª,2020-01-18 06:00,2.1,.6,.1,0,88,,,,6,2.2
105,°­¸ª,2020-01-18 07:00,2.5,,1.3,290,90,,,,10,2.2
105,°­¸ª,2020-01-18 08:00,2.3,,2.1,230,90,0,0,,10,2.2
105,°­¸ª,2020-01-18 09:00,2.4,3.1,.9,200,90,0,.1,,10,2.2
105,°­¸ª,2020-01-18 10:00,3.8,,.6,290,88,0,.4,,9,2.4
105,°­¸ª,2020-01-18 11:00,4.8,,.2,0,85,0,.49,,10,2.8
105,°­¸ª,2020-01-18 12:00,5.8,,.9,110,81,0,.83,,9,3.2
105,°­¸ª,2020-01-18 13:00,7.4,,1.4,50,76,.7,1.59,,8,3.8
105,°­¸ª,2020-01-18 14:00,6.7,,1.7,360,74,.6,1.48,,7,4.5
105,°­¸ª,2020-01-18 15:00,7.2,,1,70,72,.4,1.16,,8,4.9
105,°­¸ª,2020-01-18 16:00,7.3,,1.2,360,72,.4,.68,,6,5.1
105,°­¸ª,2020-01-18 17:00,7.1,,2.1,320,71,1,.66,,6,5.2
105,°­¸ª,2020-01-18 18:00,5.7,,1.6,230,76,.2,.05,,3,5.1
105,°­¸ª,2020-01-18 19:00,3.8,,2.5,230,79,,,,7,4.7
105,°­¸ª,2020-01-18 20:00,2.7,,2.6,230,79,,,,3,4.3
105,°­¸ª,2020-01-18 21:00,2.3,,2.2,230,71,,,,2,3.9
105,°­¸ª,2020-01-18 22:00,3.8,,4.7,230,43,,,,0,3.6
105,°­¸ª,2020-01-18 23:00,3.5,,4.3,230,41,,,,0,3.2
105,°­¸ª,2020-01-19 00:00,3.4,,3.5,230,38,,,,5,3
105,°­¸ª,2020-01-19 01:00,3.6,,2.7,200,35,,,,10,2.8
105,°­¸ª,2020-01-19 02:00,3.7,,3.3,230,32,,,,10,2.7
105,°­¸ª,2020-01-19 03:00,3.6,,2.8,250,31,,,,10,2.6
105,°­¸ª,2020-01-19 04:00,3.5,,2.4,230,29,,,,10,2.5
105,°­¸ª,2020-01-19 05:00,3.3,,4.3,230,31,,,,10,2.4
105,°­¸ª,2020-01-19 06:00,2.9,,4.1,230,37,,,,9,2.3
105,°­¸ª,2020-01-19 07:00,2.9,,3.7,230,44,,,,9,2.2
105,°­¸ª,2020-01-19 08:00,2.8,,4.2,230,48,0,0,,10,2.2
105,°­¸ª,2020-01-19 09:00,2.7,,4.7,230,48,0,.11,,8,2.1
105,°­¸ª,2020-01-19 10:00,4.6,,3.1,200,46,.9,.78,,4,2.1
105,°­¸ª,2020-01-19 11:00,5.7,,3.8,230,48,1,1.37,,3,2.3
105,°­¸ª,2020-01-19 12:00,5.5,,4.5,230,51,.8,1.39,,4,2.8
105,°­¸ª,2020-01-19 13:00,5.4,,4.3,200,56,.5,1.3,,6,3.4
105,°­¸ª,2020-01-19 14:00,5.6,,3.9,230,52,.3,1.03,,3,3.7
105,°­¸ª,2020-01-19 15:00,5.8,,4.5,230,54,.2,.78,,7,3.9
105,°­¸ª,2020-01-19 16:00,5.9,,5,250,44,.3,.55,,4,3.9
105,°­¸ª,2020-01-19 17:00,5.3,,2.8,230,44,.7,.34,,0,3.8
105,°­¸ª,2020-01-19 18:00,4.6,,2.9,250,45,0,.03,,2,3.6
105,°­¸ª,2020-01-19 19:00,4,,2.6,250,49,,,,0,3.3
105,°­¸ª,2020-01-19 20:00,3.9,,2.7,250,52,,,,0,3
105,°­¸ª,2020-01-19 21:00,4,,3.8,250,51,,,,0,2.9
105,°­¸ª,2020-01-19 22:00,3.8,,3.5,250,51,,,,0,2.7
105,°­¸ª,2020-01-19 23:00,3.7,,3.9,250,48,,,,2,2.5
105,°­¸ª,2020-01-20 00:00,3.3,,3.6,230,49,,,,0,2.4
105,°­¸ª,2020-01-20 01:00,3.1,,2.4,230,49,,,,0,2.3
105,°­¸ª,2020-01-20 02:00,2.7,,2.6,270,50,,,,0,2.1
105,°­¸ª,2020-01-20 03:00,2.5,,4.3,250,50,,,,1,2.1
105,°­¸ª,2020-01-20 04:00,2.1,,3.5,250,51,,,,0,2
105,°­¸ª,2020-01-20 05:00,1.7,,4.3,250,50,,,,0,1.9
105,°­¸ª,2020-01-20 06:00,1.4,,3.5,250,49,,,,1,1.9
105,°­¸ª,2020-01-20 07:00,1.4,,3.4,230,51,,,,0,1.8
105,°­¸ª,2020-01-20 08:00,1.7,,2.4,200,48,0,.01,,0,1.7
105,°­¸ª,2020-01-20 09:00,2.1,,3.5,230,46,.7,.25,,6,1.7
105,°­¸ª,2020-01-20 10:00,3.8,,3.4,230,43,1,.89,,1,1.7
105,°­¸ª,2020-01-20 11:00,4.9,,5.1,250,33,1,1.53,,0,1.7
105,°­¸ª,2020-01-20 12:00,6.1,,3.5,230,28,1,1.84,,0,1.9
105,°­¸ª,2020-01-20 13:00,6.6,,2.6,250,26,1,2.02,,0,2.4
105,°­¸ª,2020-01-20 14:00,6.5,,4.9,230,25,1,1.95,,0,3
105,°­¸ª,2020-01-20 15:00,6.9,,3.8,270,23,1,1.58,,0,3.4
105,°­¸ª,2020-01-20 16:00,6.6,,3.9,270,24,1,1.11,,0,3.5
105,°­¸ª,2020-01-20 17:00,6.1,,2.8,250,27,1,.49,,0,3.5
105,°­¸ª,2020-01-20 18:00,4.9,,2.2,230,31,0,.04,,0,3.3
105,°­¸ª,2020-01-20 19:00,4.6,,3.3,250,35,,,,2,3
105,°­¸ª,2020-01-20 20:00,4.1,,2.2,250,39,,,,0,2.8
105,°­¸ª,2020-01-20 21:00,3.6,,2.3,250,42,,,,0,2.6
105,°­¸ª,2020-01-20 22:00,2.4,,.8,180,44,,,,0,2.4
105,°­¸ª,2020-01-20 23:00,2.2,,2,230,44,,,,0,2.2
105,°­¸ª,2020-01-21 00:00,2.2,,2.8,230,41,,,,0,2.1
105,°­¸ª,2020-01-21 01:00,1.2,,1.9,230,42,,,,0,2
105,°­¸ª,2020-01-21 02:00,.4,,2.6,230,42,,,,0,1.9
105,°­¸ª,2020-01-21 03:00,-.1,,2.8,230,41,,,,0,1.8
105,°­¸ª,2020-01-21 04:00,-.4,,3.1,250,41,,,,0,1.7
105,°­¸ª,2020-01-21 05:00,-.9,,2.6,230,43,,,,1,1.6
105,°­¸ª,2020-01-21 06:00,-1.3,,2.1,230,44,,,,1,1.5
105,°­¸ª,2020-01-21 07:00,-1.5,,3.2,250,44,,,,0,1.4
105,°­¸ª,2020-01-21 08:00,-1.8,,3.7,250,46,0,.01,,0,1.4
105,°­¸ª,2020-01-21 09:00,-.2,,2.8,250,41,1,.41,,0,1.3
105,°­¸ª,2020-01-21 10:00,1.7,,1.7,250,36,1,1.03,,0,1.3
105,°­¸ª,2020-01-21 11:00,4,,1.3,230,32,1,1.58,,0,1.3
105,°­¸ª,2020-01-21 12:00,5.9,,1.6,110,32,1,1.87,,0,1.3
105,°­¸ª,2020-01-21 13:00,6.9,,2.2,70,33,1,2.06,,1,1.5
105,°­¸ª,2020-01-21 14:00,6.9,,3.1,90,35,1,1.99,,5,2.2
105,°­¸ª,2020-01-21 15:00,7.7,,2.2,70,38,1,1.66,,0,2.9
105,°­¸ª,2020-01-21 16:00,7.2,,3.1,90,44,1,1.15,,0,3.4
105,°­¸ª,2020-01-21 17:00,6.2,,2.9,110,51,1,.54,,0,3.6
105,°­¸ª,2020-01-21 18:00,4.6,,.9,110,56,.2,.05,,0,3.4
105,°­¸ª,2020-01-21 19:00,2.5,,1.8,230,52,,,,1,3.1
105,°­¸ª,2020-01-21 20:00,1.7,,1.2,250,52,,,,2,2.7
105,°­¸ª,2020-01-21 21:00,.4,,.8,140,58,,,,7,2.5
105,°­¸ª,2020-01-21 22:00,5.3,,3.6,160,24,,,,8,2.3
105,°­¸ª,2020-01-21 23:00,5.6,,2.8,140,23,,,,10,2.2
105,°­¸ª,2020-01-22 00:00,5.3,,1.2,290,26,,,,10,2.2
105,°­¸ª,2020-01-22 01:00,5.9,,2.2,250,23,,,,10,2.1
105,°­¸ª,2020-01-22 02:00,6.3,,1.7,290,22,,,,10,2.1
105,°­¸ª,2020-01-22 03:00,7.3,,4.1,230,20,,,,10,2.2
105,°­¸ª,2020-01-22 04:00,7.2,,5.3,200,20,,,,10,2.2
105,°­¸ª,2020-01-22 05:00,7.1,,3.4,180,17,,,,10,2.3
105,°­¸ª,2020-01-22 06:00,6.8,,4.4,230,17,,,,9,2.4
105,°­¸ª,2020-01-22 07:00,6.7,,3.5,230,19,,,,9,2.4
105,°­¸ª,2020-01-22 08:00,6.6,,2.2,230,19,0,0,,9,2.4
105,°­¸ª,2020-01-22 09:00,6.8,,2.5,230,19,0,.05,,9,2.4
105,°­¸ª,2020-01-22 10:00,6.9,,2.6,230,20,0,.13,,9,2.5
105,°­¸ª,2020-01-22 11:00,7.5,,3.7,230,20,0,.22,,9,2.6
105,°­¸ª,2020-01-22 12:00,8.1,,2.4,250,18,0,.28,,9,2.8
105,°­¸ª,2020-01-22 13:00,9.4,,2.1,230,20,0,.49,,9,3
105,°­¸ª,2020-01-22 14:00,9.6,,3.6,200,30,0,.91,,9,3.4
105,°­¸ª,2020-01-22 15:00,8.8,,3.1,200,38,.2,.83,,9,3.8
105,°­¸ª,2020-01-22 16:00,8.6,,2.4,230,40,0,.3,,10,4.1
105,°­¸ª,2020-01-22 17:00,8.4,,2.3,250,41,0,.21,,9,4.1
105,°­¸ª,2020-01-22 18:00,7.8,,2.8,200,40,0,.03,,10,4.1
105,°­¸ª,2020-01-22 19:00,7.3,,1.5,250,45,,,,8,4
105,°­¸ª,2020-01-22 20:00,6.3,,1.4,230,48,,,,7,3.8
105,°­¸ª,2020-01-22 21:00,6.1,,3.1,250,49,,,,8,3.6
105,°­¸ª,2020-01-22 22:00,5.5,,3.2,230,51,,,,9,3.5
105,°­¸ª,2020-01-22 23:00,5.3,,3.1,230,52,,,,9,3.4
105,°­¸ª,2020-01-23 00:00,4.7,,2.9,230,54,,,,10,3.3
105,°­¸ª,2020-01-23 01:00,4.5,,3.1,250,54,,,,8,3.2
105,°­¸ª,2020-01-23 02:00,3.6,,2.2,200,56,,,,8,3
105,°­¸ª,2020-01-23 03:00,4.2,,3.5,230,53,,,,10,2.9
105,°­¸ª,2020-01-23 04:00,3.6,,2.6,230,56,,,,9,2.9
105,°­¸ª,2020-01-23 05:00,4.2,,2.6,230,53,,,,9,2.8
105,°­¸ª,2020-01-23 06:00,4.3,,2.8,230,52,,,,8,2.8
105,°­¸ª,2020-01-23 07:00,3.5,,2.8,230,56,,,,6,2.7
105,°­¸ª,2020-01-23 08:00,4,,3.1,230,56,0,.01,,4,2.6
105,°­¸ª,2020-01-23 09:00,5.3,,3.5,230,55,.7,.34,,4,2.6
105,°­¸ª,2020-01-23 10:00,7.1,,1.7,230,51,1,.77,,6,2.7
105,°­¸ª,2020-01-23 11:00,10.3,,1.3,140,46,1,1.2,,1,3.1
105,°­¸ª,2020-01-23 12:00,11.3,,.9,20,45,1,1.81,,0,3.7
105,°­¸ª,2020-01-23 13:00,12,,1.7,50,48,1,1.98,,0,4.5
105,°­¸ª,2020-01-23 14:00,12.1,,1.8,70,50,1,1.84,,0,5.3
105,°­¸ª,2020-01-23 15:00,11.9,,1.4,50,52,1,1.53,,0,5.8
105,°­¸ª,2020-01-23 16:00,11.4,,1,110,53,1,1,,1,6.2
105,°­¸ª,2020-01-23 17:00,10.4,,.7,70,57,1,.43,,6,6.2
105,°­¸ª,2020-01-23 18:00,9.1,,1.1,340,61,0,.04,,5,6
105,°­¸ª,2020-01-23 19:00,6.8,,1.7,230,67,,,,6,5.6
105,°­¸ª,2020-01-23 20:00,6,,1.5,230,69,,,,6,5.2
105,°­¸ª,2020-01-23 21:00,4.9,,2.2,200,72,,,,6,4.9
105,°­¸ª,2020-01-23 22:00,4.5,,1.7,200,73,,,,6,4.6
105,°­¸ª,2020-01-23 23:00,5.1,,1.7,230,61,,,,6,4.4
105,°­¸ª,2020-01-24 00:00,6.6,,2.4,250,46,,,,6,4.1
105,°­¸ª,2020-01-24 01:00,7,,1.9,250,42,,,,6,4
105,°­¸ª,2020-01-24 02:00,6.4,,3.4,230,43,,,,6,3.9
105,°­¸ª,2020-01-24 03:00,6,,2,250,44,,,,6,3.8
105,°­¸ª,2020-01-24 04:00,4.6,,1.6,230,47,,,,6,3.6
105,°­¸ª,2020-01-24 05:00,3.7,,1.7,230,51,,,,3,3.4
105,°­¸ª,2020-01-24 06:00,3.1,,1.8,230,55,,,,3,3.2
105,°­¸ª,2020-01-24 07:00,2.7,,2.2,230,57,,,,2,3
105,°­¸ª,2020-01-24 08:00,3,,2.7,250,60,0,.01,,2,2.9
105,°­¸ª,2020-01-24 09:00,3.2,,2,230,61,.1,.23,,5,2.8
105,°­¸ª,2020-01-24 10:00,5,,3.4,320,67,.1,.49,,10,2.9
105,°­¸ª,2020-01-24 11:00,4.2,,1.7,270,83,0,.07,,9,3.1
105,°­¸ª,2020-01-24 12:00,4,5.1,2.4,290,87,0,.21,,10,3.3
105,°­¸ª,2020-01-24 13:00,4.7,,.7,200,88,0,.48,,10,3.5
105,°­¸ª,2020-01-24 14:00,5,,1,160,88,0,.47,,10,3.9
105,°­¸ª,2020-01-24 15:00,5.4,1,.2,0,88,0,.31,,10,4.2
105,°­¸ª,2020-01-24 16:00,5.3,,.4,0,89,0,.19,,10,4.3
105,°­¸ª,2020-01-24 17:00,5,,.8,160,90,0,.04,,10,4.4
105,°­¸ª,2020-01-24 18:00,4.8,.3,.4,0,90,0,.01,,10,4.4
105,°­¸ª,2020-01-24 19:00,4.6,,.9,250,92,,,,10,4.3
105,°­¸ª,2020-01-24 20:00,4.5,,.9,230,92,,,,9,4.3
105,°­¸ª,2020-01-24 21:00,4.5,.5,.1,0,92,,,,9,4.2
105,°­¸ª,2020-01-24 22:00,4.4,,.1,0,93,,,,10,4.2
105,°­¸ª,2020-01-24 23:00,4.2,,.6,200,93,,,,9,4.2
105,°­¸ª,2020-01-25 00:00,4.1,.1,.8,230,94,,,,9,4.2
105,°­¸ª,2020-01-25 01:00,3.9,,.6,230,94,,,,9,4.1
105,°­¸ª,2020-01-25 02:00,3.9,,.6,250,94,,,,9,4.1
105,°­¸ª,2020-01-25 03:00,2.9,,1.7,230,94,,,,7,4
105,°­¸ª,2020-01-25 04:00,2.4,,1.4,230,94,,,,8,3.8
105,°­¸ª,2020-01-25 05:00,2.4,,1.2,230,94,,,,7,3.6
105,°­¸ª,2020-01-25 06:00,2.6,,1.1,200,94,,,,7,3.5
105,°­¸ª,2020-01-25 07:00,2.3,,.8,160,94,,,,7,3.4
105,°­¸ª,2020-01-25 08:00,2.3,,.8,230,94,0,.01,,8,3.3
105,°­¸ª,2020-01-25 09:00,3,,.6,180,94,0,.21,,8,3.2
105,°­¸ª,2020-01-25 10:00,5.7,,1.4,200,92,.4,.85,,8,3.4
105,°­¸ª,2020-01-25 11:00,9,,1.4,140,83,1,1.39,,6,3.8
105,°­¸ª,2020-01-25 12:00,9.8,,.9,160,63,.7,1.55,,6,4.5
105,°­¸ª,2020-01-25 13:00,8.9,,3.8,340,66,.1,1.02,,8,5.2
105,°­¸ª,2020-01-25 14:00,9.1,,2.5,340,69,.3,1.15,,8,5.6
105,°­¸ª,2020-01-25 15:00,8.7,,2.4,340,73,0,.7,,8,5.9
105,°­¸ª,2020-01-25 16:00,8.4,,2.4,320,73,0,.55,,8,6
105,°­¸ª,2020-01-25 17:00,8,,1.4,320,74,0,.24,,9,6
105,°­¸ª,2020-01-25 18:00,7.4,,2,290,76,0,.04,,10,5.9
105,°­¸ª,2020-01-25 19:00,6.9,,1.4,290,77,,,,9,5.7
105,°­¸ª,2020-01-25 20:00,6.6,,1.4,270,78,,,,9,5.5
105,°­¸ª,2020-01-25 21:00,6.5,,.9,290,80,,,,8,5.3
105,°­¸ª,2020-01-25 22:00,5.9,,.6,230,82,,,,8,5.2
105,°­¸ª,2020-01-25 23:00,5.3,,1.9,230,84,,,,8,5.1
105,°­¸ª,2020-01-26 00:00,4.9,,.9,250,84,,,,7,4.9
105,°­¸ª,2020-01-26 01:00,4.8,,1.1,230,83,,,,8,4.8
105,°­¸ª,2020-01-26 02:00,4.9,,2.1,250,81,,,,8,4.7
105,°­¸ª,2020-01-26 03:00,4.4,,1.8,250,82,,,,7,4.6
105,°­¸ª,2020-01-26 04:00,4,,1.7,250,82,,,,7,4.4
105,°­¸ª,2020-01-26 05:00,3.9,,.5,230,82,,,,7,4.2
105,°­¸ª,2020-01-26 06:00,3.6,,1.1,230,84,,,,5,4.1
105,°­¸ª,2020-01-26 07:00,4,,.7,270,84,,,,9,4
105,°­¸ª,2020-01-26 08:00,4.5,,.9,320,78,0,0,,7,3.9
105,°­¸ª,2020-01-26 09:00,4.2,0,.5,270,82,0,.09,,7,3.9
105,°­¸ª,2020-01-26 10:00,5.1,,2,290,85,0,.26,,10,4
105,°­¸ª,2020-01-26 11:00,6.2,,1,200,87,.1,.55,,10,4.2
105,°­¸ª,2020-01-26 12:00,6.2,2,1.1,70,87,0,.49,,10,4.6
105,°­¸ª,2020-01-26 13:00,6,,.9,290,87,0,.5,,10,5
105,°­¸ª,2020-01-26 14:00,6.2,,1.3,160,88,0,.4,,10,5.3
105,°­¸ª,2020-01-26 15:00,5.8,3.3,.7,230,88,0,.23,,10,5.4
105,°­¸ª,2020-01-26 16:00,5.5,,1.1,200,89,0,.11,,9,5.4
105,°­¸ª,2020-01-26 17:00,5.2,,1.3,200,90,0,.06,,10,5.4
105,°­¸ª,2020-01-26 18:00,5.8,1.9,1.7,110,86,0,0,,9,5.3
105,°­¸ª,2020-01-26 19:00,5.9,,2,90,82,,,,9,5.2
105,°­¸ª,2020-01-26 20:00,6,,2,70,74,,,,9,5.1
105,°­¸ª,2020-01-26 21:00,5.8,,1.8,70,71,,,,9,5
105,°­¸ª,2020-01-26 22:00,5.9,,.9,70,68,,,,10,4.9
105,°­¸ª,2020-01-26 23:00,5.9,,1.4,70,68,,,,10,4.8
105,°­¸ª,2020-01-27 00:00,6,,2.3,90,65,,,,10,4.7
105,°­¸ª,2020-01-27 01:00,5.8,,1.7,70,62,,,,10,4.7
105,°­¸ª,2020-01-27 02:00,6,,1.9,70,64,,,,10,4.6
105,°­¸ª,2020-01-27 03:00,6,,2.5,70,64,,,,10,4.6
105,°­¸ª,2020-01-27 04:00,6,,2.1,70,61,,,,10,4.5
105,°­¸ª,2020-01-27 05:00,5.9,,2.3,70,62,,,,10,4.5
105,°­¸ª,2020-01-27 06:00,5.9,,1.7,70,64,,,,10,4.4
105,°­¸ª,2020-01-27 07:00,5.8,,1.4,70,63,,,,10,4.4
105,°­¸ª,2020-01-27 08:00,5.9,,2,70,64,0,0,,10,4.4
105,°­¸ª,2020-01-27 09:00,6.3,,1.8,70,64,0,.05,,10,4.4
105,°­¸ª,2020-01-27 10:00,6.8,,2.4,70,62,0,.16,,10,4.4
105,°­¸ª,2020-01-27 11:00,7.1,,2.8,70,63,0,.25,,10,4.5
105,°­¸ª,2020-01-27 12:00,7.2,,2.5,70,63,0,.33,,10,4.7
105,°­¸ª,2020-01-27 13:00,7.2,,2.6,70,64,0,.24,,10,4.9
105,°­¸ª,2020-01-27 14:00,7.3,,2.4,70,63,0,.23,,10,5
105,°­¸ª,2020-01-27 15:00,7.2,,2.1,70,66,0,.17,,9,5
105,°­¸ª,2020-01-27 16:00,7.1,,2.8,70,69,0,.14,,10,5.1
105,°­¸ª,2020-01-27 17:00,7,,2.9,70,71,0,.05,,10,5.1
105,°­¸ª,2020-01-27 18:00,6.8,0,2.8,50,71,0,0,,10,5.1
