,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,reset_match,watt
366,0.3,9.7,7.4,1.4,68.9,9.8,3.06,9.1,489.65552884615386,526.1221153846154,583.3333333333333,715.1914585354398,92.86497189153438
367,0.4,8.5,1.7,2.1,83.5,9.8,1.71,8.5,744.8104739010988,788.5043688949938,1077.7777777777778,1214.7969118014028,386.3371325612001
368,-6.2,0.4,0.0,3.1,51.8,9.8,12.25,1.5,2612.8235329522627,1852.0086815402342,1955.5555555555554,2127.568915842659,1211.0613622492353
369,-6.4,4.3,,1.2,62.3,9.8,7.0,5.6,1463.309935897436,1244.998157051282,1369.4444444444443,1528.5847767441164,983.907131766778
370,-3.0,6.5,,1.4,71.1,9.8,7.08,5.6,2675.482799145299,2004.4962301587302,2427.7777777777783,2641.011040537353,2304.78092805119
371,-0.5,7.6,,1.2,74.4,9.8,8.35,2.6,2197.6044146825393,1704.1857638888891,2311.111111111111,2646.1638830953007,1938.4820767195768
372,-2.6,7.7,,1.1,77.3,9.8,7.39,3.1,2271.8989632567254,1900.353326120564,2905.5555555555557,3388.1478527553204,1812.4671606716165
373,-3.2,8.6,,1.2,62.4,9.8,12.04,3.1,3712.066964285714,2712.07564484127,2830.555555555555,3521.982920553972,3244.2544242724857
374,1.3,9.1,12.2,1.5,85.4,9.8,1.29,10.0,244.16649590163937,261.33667544886805,566.6666666666666,668.0722466157399,195.52966661081896
375,9.0,16.4,50.2,2.4,92.9,9.9,0.7,10.0,187.9543269230769,206.78774038461538,341.66666666666674,407.3047720182175,0.0
376,3.3,11.1,5.2,4.5,87.1,9.9,0.8,9.9,35.17957493894995,42.451568223443225,341.66666666666663,430.19127348192507,0.0
377,-1.6,5.2,,1.7,69.9,9.9,9.6,5.5,1680.3839285714284,1549.3983134920638,1625.0,1951.3956351923905,1059.8519260966036
378,-3.1,6.3,,0.9,74.6,9.9,11.22,4.1,3725.8039538530466,2764.376545698925,3233.333333333333,3817.078288680018,3364.4321136819417
379,-1.8,7.7,,1.5,65.0,9.9,10.64,6.1,1388.133722999634,1148.7257009417076,1466.666666666667,1878.1892401932448,1042.7597503306881
380,0.7,4.1,,1.6,63.3,9.9,4.33,8.5,598.1568660394265,651.13724078341,1083.3333333333335,1225.8193863018525,362.1581927910052
381,-1.4,4.8,0.0,2.3,62.5,9.9,7.09,6.3,780.1593782002047,716.1011504736304,1386.1111111111113,1318.7701421184327,704.0692419664988
382,-1.3,5.3,,1.6,54.1,10.0,9.88,6.6,2167.5079365079364,1802.9619895673325,2002.7777777777778,1947.5689624116358,1908.3150167149158
383,-1.4,4.6,,1.3,59.1,10.0,9.96,4.5,2137.7698412698414,1708.44674859191,1788.8888888888891,1984.6623535275692,1784.6881078080798
384,-3.7,5.2,,1.2,53.6,10.0,10.65,5.9,3527.598822324629,2680.108550947261,3055.555555555556,3511.6994332500935,3175.494411231508
385,-1.7,5.6,,0.9,54.3,10.0,9.72,4.3,3615.9123440293624,2767.853856220569,3125.0,3401.498220412608,3187.144447934606
386,-4.0,6.7,,1.4,63.6,10.1,12.78,1.3,3278.4103562986165,2358.006572550782,2169.4444444444443,2914.00856176272,2903.3591823471384
387,-1.3,7.4,0.0,1.9,68.0,10.1,5.2,6.6,1115.5337301587301,1073.955357142857,1291.6666666666665,1226.466219423089,578.5530523996089
388,-0.3,8.0,0.0,2.1,61.1,10.1,8.92,4.6,1473.6017409114183,1258.810087045571,2083.333333333333,2247.397833514194,1176.4817282499655
389,-4.3,7.8,,1.1,47.9,10.1,13.76,2.0,4761.417794397858,3405.0107317032225,3708.333333333333,4261.39733649667,4331.220227571286
390,0.9,4.8,1.5,0.5,74.6,10.1,1.72,9.9,197.15625,214.828125,205.55555555555554,324.355000910135,169.3328125
391,21.4,34.4,9.7,1.7,67.6,14.5,21.41,6.9,861.9625,908.1685096153847,894.4444444444446,742.017964029613,0.0
392,20.6,31.0,19.1,1.3,79.8,14.6,19.93,6.9,3239.1259615384615,3479.9442307692307,3197.222222222222,2737.0671009592984,0.0
393,21.4,27.9,5.0,1.1,85.1,14.6,8.58,9.3,692.5384615384615,732.2,488.8888888888889,407.7031456092825,31.895897435897453
394,21.5,29.2,16.8,1.0,86.0,14.6,11.04,9.4,2382.753605769231,2524.023317307692,1713.888888888889,1814.305983503057,0.0
395,20.4,25.8,90.6,2.0,85.3,14.6,9.78,8.6,673.243028846154,713.8341346153845,550.0,661.1457286029655,135.03333333333333
396,18.1,27.9,,1.4,71.1,14.6,25.97,5.5,5474.188701923077,5828.258413461538,5977.777777777777,5833.862829532924,4341.175997119052
397,18.2,28.4,,1.5,69.5,14.6,24.56,6.8,5546.0771634615385,5734.13798076923,5022.222222222223,5420.829226266714,4679.813573717948
398,19.1,26.9,0.5,1.3,73.5,14.6,13.15,9.1,2175.118028846154,2288.940865384616,2325.0,2257.099399974464,1934.2110977564105
399,18.5,22.3,7.4,0.9,86.4,14.6,6.26,10.0,1015.4754807692308,1079.3629807692307,597.2222222222223,676.5410514538648,973.3226121794872
400,18.0,29.2,0.0,1.4,71.4,14.6,24.26,6.6,5443.551923076923,5688.890384615384,5672.222222222223,5480.582747710135,4406.632967160155
401,19.0,27.7,,1.3,75.0,14.6,19.29,6.6,2919.787767094017,3121.0732638888885,2997.2222222222226,2435.816598274409,2473.0486360398863
402,19.2,31.6,,1.2,70.3,14.6,22.57,3.5,5876.89735576923,6119.126201923077,5588.888888888889,5895.1627297530695,4846.617011217949
403,19.8,31.9,,1.3,72.8,14.6,25.66,3.5,5642.661401098901,5877.1670673076915,5994.444444444443,6038.622828547298,4608.393820037987
404,21.2,31.1,,1.4,64.8,14.6,21.35,7.5,2291.5073010493606,2390.9737080030627,2483.333333333333,2887.6818324890714,1884.2174286289755
405,21.6,26.7,2.4,2.5,72.4,14.6,4.04,9.8,837.6875,867.4722222222222,377.77777777777777,413.05152788471844,805.139351851852
406,20.1,24.1,0.3,2.1,83.4,14.6,4.36,9.9,956.3424508240298,1025.1291068580542,1338.8888888888887,1096.735643416953,893.6330453659401
407,19.6,26.9,0.4,1.8,77.3,14.6,18.12,6.5,3124.836574746009,3251.2548621190135,2897.222222222222,2937.121344965394,2602.8168843734884
408,19.8,30.8,,1.0,72.6,14.6,18.75,6.0,3330.877403846154,3424.583653846154,2502.777777777778,2787.148740696427,2795.8695032051287
409,20.7,29.0,,1.4,77.6,14.6,20.2,4.8,3413.962019230769,3545.8153846153846,3474.9999999999995,3551.0702907643977,2810.017620192308
410,19.7,26.5,27.6,1.6,85.1,14.6,6.19,9.5,1183.8652243589745,1250.3894688644689,1275.0,1217.6459995366497,1086.0051923076921
411,18.5,22.7,6.6,3.5,90.9,14.6,7.85,10.0,399.10982905982905,425.725641025641,605.5555555555557,520.8719294421309,379.1607767722474
412,17.7,25.8,0.8,1.5,75.4,14.6,16.49,8.3,2387.7701923076925,2457.936778846154,2394.4444444444443,2844.0046223780446,1974.2412580128203
413,17.9,30.0,4.0,1.2,78.4,14.6,21.85,6.5,2659.3310096153846,2737.9754807692307,2444.4444444444443,2373.4781384813427,2203.108223188848
414,18.5,24.5,4.1,0.9,83.0,14.5,5.36,9.8,1210.2150079523258,1295.5887492740615,1308.3333333333333,1424.353131090186,1106.2156994416873
415,18.1,22.2,3.9,0.6,91.1,14.5,5.55,9.5,1632.7300755172123,1731.1405093890764,1025.0,1055.1114235351765,1470.2576785563385
416,19.4,27.0,0.6,0.8,80.8,14.5,16.2,8.1,2697.999115826702,2883.841732979664,2488.8888888888887,2204.60516541008,2351.575661656351
417,20.0,29.0,54.1,0.9,85.3,14.5,14.39,8.9,900.6548789919758,946.7427652992169,850.0,911.1829887659347,814.2490751184299
418,21.7,28.1,0.9,1.1,84.0,14.5,13.5,7.4,2570.8940465784217,2739.0781905594404,3052.7777777777774,2668.41984234628,2195.309781121656
419,20.7,29.0,,1.4,79.4,14.5,21.7,6.1,3682.808805325843,3808.3002323121996,3499.9999999999995,3615.779093980798,3060.2472482851085
420,20.4,31.7,,1.2,72.0,14.5,22.06,4.3,1781.3385416666665,1853.497159090909,1725.0,1690.6023943118512,1491.5489109848484
421,22.5,30.4,19.9,1.7,79.5,14.4,17.51,7.9,110.75384615384615,123.07692307692308,152.77777777777774,80.15612608973865,100.54974358974361
422,22.7,29.4,,1.4,79.3,14.4,17.08,8.6,2889.5689903846155,3025.7682692307694,3308.3333333333335,3185.2838535504525,2485.00155448718
423,19.6,24.7,71.6,1.5,89.3,14.4,4.01,9.9,583.5773940345368,621.0430141287283,750.0000000000001,756.9129747382111,567.2042909471483
424,19.4,24.2,92.6,2.1,90.3,14.4,4.5,9.6,1026.0957738833747,1074.9623294044666,1488.8888888888891,1444.4278693804083,937.2113941544968
425,19.1,21.7,7.8,1.2,92.6,14.4,5.23,10.0,1644.67331232493,1739.3843828108163,2213.888888888889,2334.8865496957205,1559.7448747755514
426,18.7,23.1,11.0,0.7,92.3,14.4,6.75,9.6,206.95806451612907,215.76774193548385,611.1111111111112,350.1160333234519,185.25580645161298
427,19.3,28.2,,1.4,78.4,14.3,24.24,5.0,1085.9423076923076,1166.3884615384616,1158.3333333333335,972.5991750221918,972.1578125
428,20.9,29.2,,1.3,75.1,14.3,19.34,6.1,3092.330845017052,3245.859340659341,3441.6666666666665,2868.599868753329,2597.9657003915627
429,21.0,28.9,,1.3,73.3,14.3,15.95,7.9,2030.7845810439562,2135.9565361721616,1719.4444444444443,1765.4626024928818,1713.2458284352142
430,22.1,30.2,0.4,2.6,71.8,14.3,14.05,9.1,993.7384615384615,1038.6153846153848,513.8888888888889,649.3545499089944,896.917435897436
431,22.0,28.8,50.2,2.4,87.4,14.3,9.43,10.0,237.299358974359,258.35897435897436,452.7777777777777,313.7294670040673,220.70006410256408
432,21.5,30.5,0.3,1.0,77.0,14.2,21.96,8.1,2251.1702458831487,2311.6247687796076,1872.2222222222222,1756.9252275463514,1912.056074892849
433,21.1,24.2,30.0,0.9,93.3,14.2,4.19,10.0,910.9545432449249,973.3850165001833,1052.7777777777778,1123.194040486536,865.8113864783681
434,20.8,24.9,59.6,1.8,92.5,14.2,3.34,10.0,597.4161908894414,632.7498731741731,502.77777777777777,545.3307754409425,581.4081347054872
435,20.7,23.7,17.6,1.7,92.5,14.2,5.86,9.3,1214.055798955143,1317.5595748513783,1244.4444444444443,1136.8247263842547,1145.2672262054882
436,20.7,26.9,0.1,1.5,86.0,14.1,10.77,9.0,849.9725490196079,864.0333333333333,569.4444444444445,640.4782272730843,727.1277124183007
437,21.6,28.8,0.5,1.1,83.4,14.1,13.51,9.3,881.5050505050505,899.979797979798,805.5555555555557,703.8776659810667,754.2102693602695
438,21.5,28.0,4.0,0.9,85.3,14.1,9.16,10.0,1535.3003798555992,1632.2252044544173,1608.3333333333335,1742.5616619183104,1365.4571465473011
439,22.1,29.0,9.9,0.7,90.5,14.1,9.57,10.0,1052.7803041256986,1126.9687825332562,1319.4444444444446,1357.920075434822,946.6597327453247
440,23.6,26.5,51.7,1.3,92.4,14.0,4.94,9.3,626.0527065527065,664.4638176638177,894.4444444444446,1000.706748122765,577.6656030389363
441,23.8,28.3,114.6,1.2,90.3,14.0,6.98,8.9,193.125,204.54166666666663,477.77777777777777,308.31260092942716,178.18888888888887
442,24.2,29.9,34.5,1.0,88.6,14.0,10.14,9.5,3516.4372960372957,3646.520279720279,3755.5555555555557,3915.336314755854,2985.8853307109553
443,24.2,30.8,7.1,1.3,84.6,14.0,13.01,9.0,623.5906207827262,654.6710301394511,1097.2222222222222,1037.514741910127,541.3660106462738
444,25.6,32.0,,1.6,75.8,13.9,13.16,8.5,1166.2615384615383,1209.0923076923077,1316.6666666666667,1280.0324661559114,1021.7639182692307
445,26.3,31.4,,2.0,73.5,13.9,13.63,7.9,3047.6945848842015,3107.2455403915083,2780.5555555555557,2922.866228571967,2632.6887559545685
446,25.4,33.4,0.0,1.8,72.5,13.9,19.01,7.3,4963.538906198499,5033.282052401475,4930.555555555556,5114.772835273362,4123.80114247571
447,25.8,31.0,8.5,2.0,79.0,13.8,10.49,8.5,451.562091503268,487.5272331154684,300.0,146.67924499636405,400.4550527903469
448,24.1,28.4,9.5,3.1,88.1,13.8,6.15,10.0,826.0123173182317,881.1310741687979,769.4444444444446,716.5919117745124,763.0901567583559
449,22.7,25.3,115.1,1.0,96.5,13.8,1.49,10.0,278.29355966614025,293.8620572975411,241.66666666666663,271.1716807767207,280.0135359801489
450,23.6,25.8,192.8,1.1,95.8,13.7,0.85,10.0,206.2968015183741,219.9936565786364,797.2222222222222,680.8618933133934,201.73920383827644
451,23.9,32.4,17.3,2.0,79.4,13.7,11.49,8.1,210.047619047619,220.28571428571428,197.22222222222226,291.78077209848726,190.87301587301582
452,24.9,30.7,24.1,1.1,88.4,13.7,6.95,9.4,2259.5314993288566,2342.1622297179197,2152.777777777778,2347.7582873499373,1944.5465549206426
453,24.9,30.6,38.8,1.3,89.8,13.7,10.14,9.9,660.3605875831486,710.5537694013303,963.8888888888888,862.1292967716196,586.1605525619208
454,25.2,32.6,0.0,1.4,82.3,13.6,13.36,8.4,88.65957446808511,94.27659574468085,294.4444444444445,143.9629626816166,81.54822695035462
455,25.3,33.7,,1.6,75.3,13.6,17.93,4.4,510.54545454545456,524.0909090909091,522.2222222222222,350.6193334786355,444.4638888888889
456,26.4,32.3,0.0,1.9,75.5,13.6,15.15,6.1,3022.8374466893983,3015.2272635505947,3325.0,3059.6666658730132,2608.6159171269105
457,26.0,33.5,,1.7,74.1,13.5,20.49,3.6,831.736842105263,812.3684210526317,897.2222222222223,818.1031778500931,675.9883333333333
458,24.3,33.6,,1.5,74.6,13.5,25.25,4.1,3181.2278545826935,3153.844939409456,2791.666666666667,2807.4046334935715,2594.7354034391533
459,25.1,33.8,,1.0,76.1,13.5,21.06,3.6,5070.422286863464,4914.870977331847,4863.888888888889,5188.191259538173,4001.0604050702145
460,25.1,33.4,0.0,1.1,73.1,13.4,22.79,2.6,2746.8303030303027,2696.9818181818177,3313.8888888888887,2944.3585030897684,2288.1818903318904
461,23.5,33.0,,1.2,72.8,13.4,24.54,1.1,4992.006738632212,4862.310413820336,4994.444444444444,5401.97808582854,3984.5195494157265
462,23.1,33.9,,1.3,74.3,13.4,24.02,2.3,6425.466922692217,6276.370419799477,6408.333333333334,6455.495928831927,5188.117280904641
463,23.1,33.7,,1.0,74.0,13.3,23.75,1.8,6224.518010736891,6083.0420884460245,5841.666666666667,5840.309844026145,5018.6785551115545
464,23.7,29.4,0.9,0.9,83.6,13.3,8.2,8.4,1955.7719967532466,2036.4692911255413,2044.4444444444443,1931.3758218390944,1701.4777940262086
465,23.3,32.6,,1.1,72.3,13.3,22.6,5.4,4401.710168997669,4316.672052947053,4922.222222222222,4766.013833675315,3664.029841651404
466,23.2,33.6,,1.2,71.6,13.2,19.66,3.5,4279.789310118419,4177.985155287743,4138.888888888889,4167.243229099371,3365.2081157664848
467,24.7,34.6,,1.5,66.4,13.2,19.77,4.0,3683.403783352237,3547.146652226359,3266.6666666666665,3515.328822862402,2932.0752771326756
468,24.6,34.0,10.6,2.4,72.4,13.1,11.61,7.9,1732.3926573278045,1800.5780705886966,816.6666666666667,937.744996453121,1524.0956954686997
469,25.6,33.1,0.3,2.5,71.0,13.1,15.0,7.0,2560.880636403691,2520.524395474808,2458.333333333333,2295.90228109317,2098.5297430066007
470,24.7,33.9,6.4,1.6,81.5,13.1,16.09,6.3,3020.417308593046,2949.364856782562,3252.777777777778,3084.6277975896337,2499.99854308533
471,24.6,31.1,23.9,1.4,84.9,13.0,9.97,7.9,2641.1346153846152,2699.106971153846,2647.2222222222226,2854.837155410917,2063.3305472883603
472,25.0,32.4,0.0,1.3,82.3,13.0,18.99,6.6,2528.6283263305327,2402.09506302521,2416.6666666666665,2484.5211514636767,2110.834949813259
473,24.2,32.7,16.2,1.0,85.3,13.0,10.32,6.5,2878.6212865497077,2750.7447953216374,2433.3333333333335,2783.9291091163177,2327.034530214425
474,22.7,31.8,0.1,1.2,76.9,12.9,14.98,5.9,2391.5087428774928,2245.8680021367527,2147.222222222222,2580.30854868375,1913.7543517129382
475,22.8,28.5,17.9,2.4,90.4,12.9,6.02,10.0,698.6961428449038,751.6804985428869,705.5555555555554,823.2295954916639,643.1756768509412
476,21.0,26.9,49.9,4.5,81.5,12.9,15.42,6.4,1413.0769557823128,1325.7227891156463,1280.5555555555557,1333.1551392948195,1258.9998866213148
477,20.3,29.3,,1.7,69.5,12.8,19.61,4.1,4786.741201923077,4515.414567307692,4347.222222222223,4844.389164746501,3850.8989214743583
478,20.2,25.3,0.0,1.0,78.0,12.8,5.77,9.3,1467.2759615384614,1551.6127403846153,1294.4444444444446,1362.924002281801,1270.5712660256413
479,18.7,24.7,12.7,1.7,86.5,12.8,5.74,10.0,1491.2271634615386,1586.0084134615386,1313.8888888888887,1449.4752154942178,1315.1818750000002
480,16.6,22.5,37.1,4.9,91.4,12.7,3.9,9.1,625.6602611236802,682.7895409125189,1458.333333333333,1279.772018838921,599.5041925904978
481,21.2,27.9,0.0,2.4,78.6,12.7,16.91,4.4,3495.2163804945053,3289.797973901099,3483.333333333333,3597.5287918544823,2935.483667582417
482,18.6,27.3,9.5,1.7,79.6,12.6,15.34,7.6,1465.3461538461538,1362.9547511312217,1511.1111111111109,1324.4049881228852,1192.6754901960785
483,19.6,28.7,,1.1,76.5,12.6,15.04,6.8,3362.6342734879495,3160.9731053260466,3230.555555555555,3251.14881028709,2746.4878398643846
484,18.4,24.7,3.3,1.1,85.0,12.6,5.06,9.9,786.487961054801,851.3990761380045,716.6666666666667,726.7522680922567,700.755707864429
485,17.7,25.8,1.0,1.9,82.3,12.5,12.65,8.8,3044.2366202945996,2989.437668780687,3155.5555555555557,3023.6395608165903,2667.7773903777957
486,18.4,26.3,0.8,1.1,81.9,12.5,14.73,6.4,1348.6503496503497,1293.020979020979,766.6666666666666,836.3958773215766,1185.368717948718
487,17.6,27.1,,1.4,75.0,12.5,18.82,4.9,3485.7804573804574,3243.475155925156,3377.7777777777783,3498.009637976253,2882.066397912335
488,18.2,29.2,0.6,1.2,73.9,12.4,19.7,6.0,4320.479491892911,3951.2386312217195,3713.888888888889,4243.782560226579,3497.1736645299147
489,20.1,25.5,2.3,1.1,86.3,12.4,6.61,9.4,1251.0933859227605,1280.1433815734124,1630.5555555555557,1615.754201678813,1116.2050604806197
490,20.0,26.3,0.0,1.0,82.0,12.4,7.36,9.3,1579.451718494272,1646.4373158756136,1177.7777777777778,1255.083764236671,1359.8691107474085
491,16.4,24.9,0.0,1.7,74.4,12.3,12.83,5.9,2847.382284956423,2743.553410382721,3394.4444444444453,3082.043926900252,2317.6972925350515
492,15.6,26.6,0.0,2.2,76.8,12.3,17.99,3.6,4147.825368248773,3785.5815057283144,3997.2222222222217,4195.161743473169,3360.6092198581555
493,15.7,25.3,,1.5,70.9,12.2,18.03,3.1,5355.133435314685,4863.645454545454,5175.0,5610.947903358627,4338.098373709623
494,13.3,24.7,,1.4,64.5,12.2,18.0,3.1,4075.0390754752198,3746.573677257463,4311.111111111111,4247.9618286728855,3408.0225646255385
495,15.6,25.4,,1.2,64.3,12.2,15.39,6.4,2927.060596361186,2711.2202100179693,3055.5555555555557,2671.5512124222896,2421.5215433138665
496,13.8,25.0,,1.4,66.1,12.1,13.24,8.1,1342.272315919375,1316.994487865076,1719.4444444444448,1412.963926592143,1179.071591037639
497,16.7,27.7,,1.1,66.3,12.1,16.75,4.9,2061.1146634615384,1846.3798076923078,2211.111111111111,2017.3775884428615,1802.3710977564103
498,15.0,26.7,,1.4,71.8,12.0,15.61,3.9,3972.1713141025643,3535.2889423076917,3558.3333333333335,4170.536353075237,3306.814628606073
499,15.5,26.3,,1.2,67.9,12.0,17.59,3.5,3259.2329326923073,2878.6560096153844,3572.2222222222217,3220.5208083073585,2616.3600641025637
500,14.7,26.5,,1.4,64.6,12.0,19.17,1.1,5052.17435897436,4421.82564102564,4241.666666666667,4557.512060436274,4192.831452991453
501,14.4,26.2,,1.3,64.8,11.9,18.57,2.4,3928.499301836683,3455.218941210592,3988.8888888888896,3886.07485795831,3247.3492192848266
502,13.1,25.1,,1.6,71.5,11.9,16.23,5.3,3214.079158570089,2981.4111598767086,3611.1111111111113,3585.4636018570322,2572.2486045687037
503,14.8,25.3,,1.3,75.9,11.9,16.37,3.4,3807.173245223245,3428.8543114543118,4161.111111111111,4344.640484595732,3017.664425520988
504,16.0,26.1,,1.2,73.8,11.8,16.2,6.3,4216.968986568987,3738.851984126984,4369.444444444445,4286.952669082112,3381.5690932215934
505,16.7,25.6,0.0,1.5,71.3,11.8,16.04,7.1,2446.8399047359962,2169.425142120571,2652.7777777777774,2446.781517716558,2021.1967591424973
506,16.9,25.2,1.9,1.2,81.6,11.7,10.04,9.8,1452.681697612732,1385.513527851459,2063.8888888888887,1877.2395790377648,1158.1546758952254
507,13.6,20.3,1.0,1.6,78.9,11.7,3.95,9.6,624.0534163752914,677.2245192307693,630.5555555555555,688.4517195848227,558.963523455711
508,10.0,20.2,,1.6,60.5,11.7,17.43,3.6,3620.8580958023513,3127.7247443960077,3350.0000000000005,3626.11103416882,2855.34836771785
509,10.1,20.5,,1.3,60.8,11.6,18.94,3.5,3252.7617313811493,2762.7378171224627,2875.0,3250.7252480715865,2763.7753312406835
510,11.1,24.3,,1.0,56.4,11.6,16.73,5.5,4528.417698568298,3960.3384309265816,4130.555555555555,4677.606752294628,3749.62827051348
511,11.6,23.6,,1.8,58.4,11.6,18.62,0.0,5851.863631261969,4931.51237537803,5188.888888888889,5496.273810134498,4947.712486710255
512,11.3,23.9,,1.5,58.1,11.5,18.02,1.9,5058.35681958128,4274.337829196666,4513.888888888889,4930.304805103439,4100.769800343586
513,12.2,24.4,,1.2,62.4,11.5,17.62,4.0,5512.231482630273,4628.768261476427,5011.111111111111,5299.477616589038,4580.658809191481
514,14.1,24.0,,1.2,70.4,11.4,12.47,4.6,1839.6425824175822,1648.6332417582419,1966.666666666667,2107.776926911396,1563.5737454212456
515,13.7,23.0,0.0,1.4,74.0,11.4,12.42,6.1,3260.7831747487485,2854.976488346112,3819.4444444444443,3636.3817867423754,2591.577794249395
516,9.8,18.3,,1.3,61.9,11.4,10.86,4.4,1927.6413796199556,1882.9172974892256,1925.0,1992.334777957159,1560.7538809803664
517,8.7,19.4,,0.9,65.6,11.3,7.24,6.6,852.0179971988794,876.9190476190475,1458.3333333333335,1236.3263529960877,755.4706535947712
518,7.4,19.1,,1.1,52.1,11.3,16.62,6.0,4316.653179280396,3707.8074053970226,3833.3333333333335,4264.653225873316,3695.832418953752
519,7.6,16.7,,0.6,65.1,11.3,5.27,8.3,408.0392857142857,435.5821428571429,694.4444444444445,630.0597672559555,353.98428571428576
520,8.1,19.9,,1.2,73.6,11.2,14.14,0.9,4582.100855219077,3756.072660203244,3927.777777777778,4210.216251824576,3806.4406937189124
521,7.7,20.7,,1.2,66.6,11.2,17.07,2.0,5201.316208791209,4251.451022588522,4250.0,4751.321452005321,4377.138498677249
522,8.0,22.6,,1.2,63.6,11.2,14.92,3.6,2700.8997609890816,2259.4504423164612,3113.8888888888887,3112.223290392265,2232.717062617983
523,7.9,23.6,,1.2,60.6,11.1,16.07,1.4,5126.682531213705,4175.627462104291,4519.444444444444,4831.661139534065,4185.145694771999
524,11.3,18.3,1.3,1.2,72.8,11.1,3.99,9.4,896.3144257703083,949.6251443205485,966.6666666666666,1212.091772439857,763.4479394509523
525,9.4,18.9,,1.7,73.8,11.1,9.3,6.3,1772.3003351768057,1699.4629964806434,1913.888888888889,1890.759444489907,1257.6575279116907
