,env_slopesolar,env_levelsolar,env_modtemp,env_airtemp,pow_dcv,pow_dca,watt,기온,강수량,풍속,풍향,습도,일조,일사,적설,전운량,지중온도,match_solar,z_score
2018-10-27 16:00,81.75714285714285,114.64285714285714,8.960000000000003,8.875714285714299,482.82089552238807,2.1417910447761193,1034.550746268657,10.8,0.0,4.9,270.0,43.0,0.9,1.07,0.0,5.0,0.0,297.22222222222223,-1.0437916305057167
2018-10-27 17:00,11.970588235294118,13.014705882352942,7.4205882352941215,8.201470588235296,456.40384615384613,0.3211538461538461,146.80576923076924,10.1,0.0,3.5,290.0,45.0,0.7,0.39,0.0,3.0,0.0,108.33333333333333,-1.2682720594784689
2018-10-28 09:00,140.0857142857143,115.47142857142858,9.30285714285714,6.388571428571431,503.984375,4.7859375,2419.3125000000005,7.9,1.7,0.6,140.0,96.0,0.0,0.1,0.0,10.0,0.0,27.77777777777778,-0.6936326090039756
2018-10-28 10:00,211.43478260869566,186.53623188405797,13.215942028985502,8.086956521739133,498.8333333333333,6.843333333333333,3414.0099999999998,10.1,0.0,1.3,160.0,88.0,0.2,0.71,0.0,3.0,0.0,197.22222222222223,-0.4421075344908318
2018-10-28 11:00,469.14285714285717,510.9,21.685714285714287,10.364285714285712,495.75,14.872916666666663,7417.224999999999,11.2,0.0,1.9,110.0,84.0,0.5,0.99,0.0,9.0,0.0,275.0,0.5701690130697439
2018-10-28 12:00,218.12857142857143,211.04285714285714,17.16857142857143,10.888571428571428,461.1666666666667,6.783333333333333,3067.306666666667,10.6,1.3,2.2,50.0,96.0,0.1,0.24,0.0,9.0,0.0,66.66666666666667,-0.5297769834947973
2018-10-28 13:00,488.27142857142854,594.2714285714286,23.072857142857128,12.358571428571429,499.125,13.93333333333333,6956.281250000003,10.8,5.6,1.7,160.0,97.0,0.1,0.33,0.0,10.0,0.0,91.66666666666667,0.45361205875436944
2018-10-28 14:00,157.0142857142857,147.82857142857142,14.684285714285732,11.262857142857143,496.203125,4.973437499999998,2476.2015624999995,12.8,0.1,2.0,180.0,89.0,0.6,1.05,0.0,9.0,0.0,291.6666666666667,-0.6792473052465064
2018-10-28 15:00,127.02898550724638,133.36231884057972,12.591304347826085,10.501449275362317,482.015873015873,3.9174603174603178,1906.1349206349205,15.8,0.0,5.2,270.0,57.0,0.5,1.18,0.0,9.0,0.0,327.77777777777777,-0.823397717379413
2018-10-28 16:00,14.285714285714286,11.457142857142857,8.927142857142854,8.725714285714291,440.78125,0.3703125000000002,162.16406249999997,14.7,0.0,4.7,290.0,60.0,0.7,1.01,0.0,4.0,0.0,280.55555555555554,-1.264388470891046
2018-10-28 17:00,1.4411764705882353,1.1470588235294117,7.814705882352947,8.06029411764707,443.92857142857144,0.0,0.0,12.2,0.0,3.7,290.0,65.0,0.3,0.29,0.0,8.0,0.0,80.55555555555556,-1.3053942318421559
2018-10-29 09:00,392.45714285714286,403.0285714285714,15.76571428571429,7.980000000000004,519.72,13.113999999999999,6811.949999999999,9.0,0.0,0.9,140.0,78.0,0.8,0.67,0.0,1.0,0.0,186.11111111111111,0.4171156079129567
