,env_slopesolar,env_levelsolar,env_modtemp,env_airtemp,pow_dcv,pow_dca,watt,기온,강수량,풍속,풍향,습도,일조,일사,적설,전운량,지중온도,match_solar,z_score
2020-04-14 11:00,598.7014925373135,768.5373134328358,30.116417910447755,33.74626865671642,385.13432835820896,58.820894042057944,22650.25166850309,15.8,0.0,2.6,200.0,44.0,1.0,2.92,0.0,0.0,11.9,811.1111111111111,1.4466748996137995
2020-04-14 12:00,687.5757575757576,793.2727272727273,31.648484848484845,35.824242424242435,379.530303030303,62.880301331028875,23864.531172954707,16.8,0.0,3.6,250.0,37.0,1.0,3.3,0.0,0.0,12.0,916.6666666666666,1.6148345265560036
2020-04-14 13:00,736.7462686567164,770.0298507462686,34.99402985074626,38.17462686567164,379.7910447761194,63.25522243442836,24023.56213720527,18.4,0.0,3.0,250.0,30.0,1.0,3.44,0.0,0.0,12.3,955.5555555555555,1.6368579466356423
2020-04-14 14:00,723.3787878787879,684.3484848484849,32.7,35.671212121212115,387.2878787878788,58.393937891180045,22610.55093314437,19.6,0.0,3.7,250.0,28.0,1.0,3.36,0.0,0.0,12.7,933.3333333333334,1.4411769390348896
2020-04-14 15:00,640.8805970149253,543.0746268656717,28.511940298507458,32.36716417910447,396.17910447761193,48.988058574164185,19398.992091563247,18.9,0.0,5.0,250.0,25.0,1.0,2.94,0.0,0.0,13.2,816.6666666666666,0.9964238696440711
2020-04-14 16:00,510.8030303030303,377.0151515151515,25.80606060606061,29.19242424242424,406.3333333333333,35.242423375447686,14306.010253501698,18.9,0.0,3.4,270.0,26.0,1.0,2.4,0.0,0.0,13.6,666.6666666666666,0.2911217355208192
2020-04-14 17:00,325.5970149253731,196.71641791044777,20.84776119402985,23.78805970149253,415.8955223880597,19.86417864329782,8251.866973151033,17.9,0.0,3.3,290.0,25.0,1.0,1.73,0.0,3.0,14.0,480.55555555555554,-0.5472869436557167
2020-04-15 09:00,292.0,446.089552238806,22.94626865671642,24.410447761194018,410.089552238806,32.40298422059031,13273.74144118585,11.9,0.0,0.8,140.0,47.0,1.0,1.29,0.0,6.0,12.4,358.3333333333333,0.1481678787302458
2020-04-15 10:00,419.2835820895522,571.8955223880597,27.792537313432828,30.737313432835823,397.7164179104478,42.47910365773681,16889.92206203407,14.5,0.0,2.0,250.0,39.0,1.0,2.0,0.0,5.0,12.3,555.5555555555555,0.6489550384641882
2020-04-15 11:00,518.4848484848485,642.3636363636364,29.871212121212118,33.862121212121224,389.8333333333333,49.160605286107064,19160.048183210023,16.3,0.0,2.0,270.0,34.0,1.0,2.58,0.0,6.0,12.3,716.6666666666666,0.9633336969601994
2020-04-15 12:00,575.1194029850747,652.4477611940298,33.69850746268657,36.16865671641792,387.2985074626866,51.57313298467393,19972.680077339333,17.6,0.0,3.6,290.0,32.0,1.0,2.74,0.0,6.0,12.5,761.1111111111111,1.0758711116634436
2020-04-15 13:00,612.1060606060606,638.6060606060606,33.892424242424234,37.08181818181817,387.0,52.021210641572075,20130.29336755929,18.7,0.0,3.4,290.0,29.0,1.0,2.91,0.0,6.0,12.7,808.3333333333334,1.0976982050034492
2020-04-15 14:00,588.1060606060606,564.8333333333334,30.83787878787879,35.051515151515154,390.2878787878788,47.55909018083057,18555.60880643672,19.4,0.0,2.7,320.0,28.0,1.0,2.7,0.0,6.0,13.1,750.0,0.8796278452722229
2020-04-15 15:00,523.9253731343283,456.56716417910445,30.061194029850743,32.720895522388055,399.6865671641791,39.83582015535735,15917.23104721756,19.9,0.0,3.7,290.0,27.0,1.0,2.45,0.0,7.0,13.4,680.5555555555555,0.5142518193272999
2020-04-15 16:00,369.1969696969697,293.0,24.33636363636363,27.319696969696967,408.24242424242425,26.589393268932117,10845.26184764058,19.2,0.0,4.7,290.0,32.0,1.0,2.03,0.0,4.0,13.8,563.8888888888888,-0.1881403773098274
2020-04-15 17:00,180.82089552238807,137.76119402985074,20.57462686567165,22.597014925373138,410.8059701492537,12.923880299525448,5314.531220927155,17.6,0.0,5.4,290.0,29.0,1.0,1.33,0.0,7.0,14.1,369.44444444444446,-0.9540641992110882
2020-04-16 09:00,296.7910447761194,485.4179104477612,23.268656716417908,25.943283582089556,407.1194029850746,33.60596935784642,13670.510125316792,14.3,0.0,3.2,90.0,44.0,1.0,1.44,0.0,0.0,12.7,400.0,0.20311443235419105
