지점,지점명,일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10)
131,청주,2020-07-13,17.8,22.1,79.3,2,82.6,14.5,3.87,10
131,청주,2020-07-14,18.2,22.2,8.5,2.2,89.3,14.4,8.8,9.6
131,청주,2020-07-15,18.3,26.3,3.9,1.3,80.1,14.4,14.61,7.6
131,청주,2020-07-16,19.7,29.4,,1.1,70.9,14.4,19.7,4.3
131,청주,2020-07-17,21,31.5,11,1.2,69.3,14.4,26.17,5
131,청주,2020-07-18,22.5,30,,1.7,63.9,14.4,23.55,5
131,청주,2020-07-19,21.1,28.8,7.5,2,73.5,14.4,15.68,9.5
131,청주,2020-07-20,23.2,28.7,10.3,2,80.8,14.3,9.03,10
131,청주,2020-07-21,22,30.6,,1.1,66.8,14.3,22.51,7.3
131,청주,2020-07-22,22.5,25.2,28.3,1,86.4,14.3,5.27,10
131,청주,2020-07-23,21.2,23.8,39.6,2,83.6,14.3,3.71,9.5
131,청주,2020-07-24,19.8,25.7,33.4,3,83.3,14.2,10.46,10
131,청주,2020-07-25,20.7,26.6,11.5,1.2,86.8,14.2,11.07,8.4
131,청주,2020-07-26,21.2,28.2,2.4,.9,83,14.2,13,8.6
131,청주,2020-07-27,22.6,28.1,8.1,1,80.4,14.2,10.5,10
131,청주,2020-07-28,21.9,27.4,.4,1.3,82.9,14.1,9.26,10
131,청주,2020-07-29,23.8,26.6,41.7,1,89.1,14.1,5.04,10
131,청주,2020-07-30,24.2,28.2,69.6,1.1,88.6,14.1,7.52,9
131,청주,2020-07-31,24.3,30.9,,1.1,78.9,14,17.01,8.3
131,청주,2020-08-01,23.5,31,19.3,1.4,82.6,14,12.81,8.4
131,청주,2020-08-02,23.5,30.8,11.9,1.6,79.6,14,12.88,9.4
131,청주,2020-08-03,23.8,28.8,16.1,1.3,83.6,14,4.44,9.3
131,청주,2020-08-04,24.2,32.5,6.8,1.3,82.6,13.9,16.67,9
131,청주,2020-08-05,25.2,29.8,54.5,1.2,85.1,13.9,10.21,8.9
131,청주,2020-08-06,23.8,27.7,19.7,2.2,87.3,13.9,4.1,9.8
131,청주,2020-08-07,22.2,24.5,14.3,.9,90,13.8,4.81,9.8
131,청주,2020-08-08,22.5,27.2,18.9,.9,91.1,13.8,5.41,10
131,청주,2020-08-09,24.1,28.7,27.3,1.3,84.9,13.8,7.68,8.8
131,청주,2020-08-10,24.8,30.5,31.7,1.2,86.6,13.7,9.37,8.8
131,청주,2020-08-11,24,26.8,61.1,1.2,89.3,13.7,6.31,9.8
131,청주,2020-08-12,24.2,31.3,9.7,.7,88,13.7,12.08,9.4
131,청주,2020-08-13,25.7,33.2,,1.4,77.5,13.6,20.81,6.4
131,청주,2020-08-14,26.7,32.6,,2.1,76.1,13.6,17.54,7.3
131,청주,2020-08-15,26.8,33.4,,1.8,75,13.6,18.24,5.3
131,청주,2020-08-16,25.5,33.7,,1.7,73.5,13.5,21.49,4.8
131,청주,2020-08-17,26,33.9,,1.2,71.6,13.5,24.51,5
131,청주,2020-08-18,25.7,33.8,,1.2,71.8,13.5,24.48,4.1
131,청주,2020-08-19,24.7,34,,1.5,70.9,13.4,24.97,1.6
131,청주,2020-08-20,24.7,33.9,,1.3,69.5,13.4,25.15,2.1
131,청주,2020-08-21,25,34.2,,1.2,71.3,13.4,24.46,4.9
131,청주,2020-08-22,24.2,30.2,0,1.4,78.6,13.3,9.3,9.6
131,청주,2020-08-23,22.8,31.9,,1,70.5,13.3,20.96,4.4
131,청주,2020-08-24,23.3,33.7,,1.2,68.3,13.3,24.76,2.6
131,청주,2020-08-25,25.5,36,,1.5,64.9,13.2,25.22,2.8
131,청주,2020-08-26,27.5,34.2,1.2,2.8,69.4,13.2,14.63,7.6
131,청주,2020-08-27,26.2,32.9,8.9,2.3,77,13.2,14.26,7.8
131,청주,2020-08-28,25,34.9,60.2,1.4,76.4,13.1,19.31,7.9
131,청주,2020-08-29,25,32.4,24.2,1,85.4,13.1,13.13,6.8
131,청주,2020-08-30,25.6,33.2,0,1.1,81.5,13,18.04,8.4
131,청주,2020-08-31,25.2,32.2,0,2.2,71.5,13,20.08,5.5
131,청주,2020-09-01,23.6,31.7,0,1.7,65.5,13,23.34,5.8
131,청주,2020-09-02,22.8,27.2,39.8,2.5,89.6,12.9,4.46,10
131,청주,2020-09-03,21.1,27.6,56,3.3,77.6,12.9,18.43,6.3
131,청주,2020-09-04,21.3,29.2,,1.6,64.8,12.8,20.46,4.1
131,청주,2020-09-05,19.6,25.9,,1.4,70,12.8,8.27,8.8
131,청주,2020-09-06,18.1,25.8,14.9,2.7,78.6,12.8,10.16,10
131,청주,2020-09-07,16.5,22,30.8,3,87.9,12.7,3.52,8.9
131,청주,2020-09-08,21.7,28.6,,2.1,70.3,12.7,20.14,3.1
131,청주,2020-09-09,19.1,26.5,6.1,1.6,76.5,12.7,17.87,6.5
131,청주,2020-09-10,20.2,28.2,,.9,71.4,12.6,16.87,5.5
131,청주,2020-09-11,19.2,26.2,1.5,2.1,74.3,12.6,9.64,9
131,청주,2020-09-12,17.7,21.7,9.5,2,87,12.5,7,9.4
131,청주,2020-09-13,17.6,26.6,,1.6,68.8,12.5,21.68,3
131,청주,2020-09-14,17.2,26.7,,1.3,73.3,12.5,20.93,3.8
131,청주,2020-09-15,18.8,28.8,0,1.1,70.5,12.4,21.15,5.9
131,청주,2020-09-16,20.7,23.8,2,1.1,86.3,12.4,6.77,9.5
131,청주,2020-09-17,20.2,24.2,0,1.1,80,12.4,7.29,9.3
131,청주,2020-09-18,18.1,26.2,,1.5,65,12.3,18.45,4.8
131,청주,2020-09-19,16.3,26.7,0,1.4,69.3,12.3,16.34,2.3
131,청주,2020-09-20,15.1,25.7,,1.3,60,12.2,21.63,0
131,청주,2020-09-21,13.1,24.3,,.9,63,12.2,16.69,4.4
131,청주,2020-09-22,15.5,25,,2,59.1,12.2,16.87,5.5
131,청주,2020-09-23,14.8,24,,2.4,62.9,12.1,12.9,8.5
131,청주,2020-09-24,16.1,26.5,,2.5,63.1,12.1,15.98,3.8
131,청주,2020-09-25,15.7,26.3,,2.5,64.8,12,18.75,4.8
131,청주,2020-09-26,15.6,25.1,,2.5,62.9,12,19.29,3.6
131,청주,2020-09-27,14.6,25.5,,1.3,65.5,12,20.02,.5
131,청주,2020-09-28,14.3,26.2,,.9,64.3,11.9,20.2,1.4
131,청주,2020-09-29,14.3,24.4,,1,66.4,11.9,15.72,5.5
131,청주,2020-09-30,15,25.7,,1,69,11.8,17.75,4.5
131,청주,2020-10-01,15.5,25.2,,1,67,11.8,15.16,5.6
131,청주,2020-10-02,17.2,25.1,0,1.4,67.4,11.8,15.93,5.9
131,청주,2020-10-03,17.6,22,5.8,.8,83.4,11.7,6.12,9.6
131,청주,2020-10-04,12.6,21.8,0,1.6,70.1,11.7,8.47,8.8
131,청주,2020-10-05,9.1,19.3,,1.5,54.4,11.7,16.51,1.9
131,청주,2020-10-06,9.1,20,,1.1,60.3,11.6,19.57,2.4
131,청주,2020-10-07,10.6,22.2,,2.1,59.3,11.6,17.53,5.5
131,청주,2020-10-08,11.8,23.1,,3,52.8,11.6,19.31,.4
131,청주,2020-10-09,10.5,23.6,,2.5,53.3,11.5,19.12,1.8
131,청주,2020-10-10,11.3,22.7,,2,61.5,11.5,18.12,3.8
131,청주,2020-10-11,12.1,21.3,0,.9,71,11.4,10.35,5.6
131,청주,2020-10-12,13.6,22.8,0,1.2,71.9,11.4,12.19,5.3
131,청주,2020-10-13,10.1,18.1,,1.1,57.3,11.4,12.53,4.8
131,청주,2020-10-14,8.8,19.6,,1.1,56.3,11.3,9.77,5.3
131,청주,2020-10-15,6.8,18.5,,1.1,47.9,11.3,14.47,6
131,청주,2020-10-16,7.6,16.2,,1,66.8,11.3,7.59,7.1
131,청주,2020-10-17,8.6,19.5,,.8,61.6,11.2,16.07,.6
131,청주,2020-10-18,5.5,20,,.9,64.3,11.2,17.06,.3
131,청주,2020-10-19,8,21.6,,.8,65,11.1,15.85,.5
131,청주,2020-10-20,8.3,21.8,,.8,66.5,11.1,15.89,.4
131,청주,2020-10-21,10.6,16.8,0,.7,72.5,11.1,4.71,8.4
131,청주,2020-10-22,10,17.5,,1.4,68.4,11,7.11,4.4
131,청주,2020-10-23,8,14.1,,2,50.9,11,16.61,.9
131,청주,2020-10-24,4.6,13.7,,1.6,49.5,10.9,16.71,1
131,청주,2020-10-25,5.6,19.6,,1,59.3,10.9,14.52,3.4
131,청주,2020-10-26,6.1,19.2,,.8,65.4,10.9,13.93,1.4
131,청주,2020-10-27,7.1,20.3,,.9,66.6,10.8,13.76,1.6
131,청주,2020-10-28,10.7,20,,1.3,54.3,10.8,13,2.8
131,청주,2020-10-29,4.8,17,,1,44.5,10.8,14.46,3
131,청주,2020-10-30,4.9,18.7,,.9,53,10.7,14.55,.5
131,청주,2020-10-31,7.1,19.1,0,.8,56.6,10.7,12.93,4.9
131,청주,2020-11-01,11.6,13.6,8.5,.7,82.9,10.7,1.88,9.9
146,전주,2018-03-01,-2.4,4.9,.3,4.1,75.3,11.4,17.79,5.8
146,전주,2018-03-02,-4.8,8.5,,1.4,55.4,11.4,19.78,1.3
146,전주,2018-03-03,-.2,18.9,,1.4,50.8,11.5,18.35,4.1
146,전주,2018-03-04,10.7,22.7,16.6,1.9,74.4,11.5,15.33,8.6
146,전주,2018-03-05,4,16.8,20.6,2.6,87.5,11.6,8.38,7.1
146,전주,2018-03-06,.9,14.2,,1.6,70,11.6,20.97,1.3
146,전주,2018-03-07,2.9,12.3,5,1.6,69.9,11.6,9.75,9
146,전주,2018-03-08,.4,6.4,10.3,2.6,94.9,11.7,3.59,9.9
146,전주,2018-03-09,1.1,6,,1.3,80.9,11.7,6.66,5.9
146,전주,2018-03-10,.2,10.6,,1.5,76.5,11.7,20.04,.9
146,전주,2018-03-11,1.2,14,,1.4,73,11.8,19.08,2.3
146,전주,2018-03-12,1,17.5,,1.6,67.1,11.8,19.12,0
146,전주,2018-03-13,6.3,22,,2.5,55.9,11.9,19.4,2.4
146,전주,2018-03-14,10.6,24.6,,1.9,59.9,11.9,18.45,3.4
146,전주,2018-03-15,5.9,16.8,12.1,2.2,96.1,11.9,1.56,10
146,전주,2018-03-16,5.1,13.5,.3,2,77,12,12.41,5.8
146,전주,2018-03-17,3.8,14,,1.6,72,12,20.84,2.5
146,전주,2018-03-18,2.7,12.3,10.1,.9,88.4,12,5.4,7.5
146,전주,2018-03-19,8.4,14.2,15.7,1.5,91.5,12.1,4.01,9.9
146,전주,2018-03-20,1.5,12.2,0,3.3,49.6,12.1,13.15,8.8
146,전주,2018-03-21,.1,3.6,7,2.7,95.4,12.2,5.75,10
146,전주,2018-03-22,.7,11.6,0,1.9,76.8,12.2,22.64,3.6
146,전주,2018-03-23,.8,12.6,,1.4,71.4,12.2,22.44,.8
146,전주,2018-03-24,1.4,16.2,,1.5,71.6,12.3,17.87,5.1
146,전주,2018-03-25,2.4,18.5,,1.3,83.3,12.3,22.29,5.3
146,전주,2018-03-26,4.4,19.6,,1.3,76.5,12.4,22.31,2.5
146,전주,2018-03-27,7.1,21.8,,1.9,68.1,12.4,21.87,.4
146,전주,2018-03-28,8.1,22.2,,2.1,70.4,12.4,22.45,0
146,전주,2018-03-29,10.2,22,,1.4,80.9,12.5,15.16,5.9
146,전주,2018-03-30,8.9,22,,1.5,77.4,12.5,19.81,2.9
146,전주,2018-03-31,9.8,22.9,,1.7,60.1,12.5,20.87,.6
146,전주,2018-04-01,11.5,22.8,0,1.6,71.1,12.6,9.45,6.1
146,전주,2018-04-02,12.4,25.7,,1.9,73.4,12.6,22.95,1
146,전주,2018-04-03,13.9,25.3,,1.6,74.1,12.6,17.4,3.1
146,전주,2018-04-04,11.8,18.5,5.7,1.6,95.3,12.7,4.41,9.8
146,전주,2018-04-05,9.7,12.7,20.2,1.9,95.5,12.7,2.83,10
146,전주,2018-04-06,3.6,10.6,24.1,3.5,83.3,12.8,18.08,8.4
146,전주,2018-04-07,.6,9.2,1.9,4.5,57.1,12.8,23.14,5.4
146,전주,2018-04-08,0,15.4,0,3.5,63.1,12.8,21.49,3.5
146,전주,2018-04-09,7.6,18.9,,1.5,58.1,12.9,24.21,3.5
146,전주,2018-04-10,11.8,24.2,0,3.5,49.4,12.9,22.94,5.5
146,전주,2018-04-11,10,20.6,1.1,3.1,67.9,12.9,25.44,4.5
146,전주,2018-04-12,5.7,19.8,,1.8,50.6,13,21.89,4.9
146,전주,2018-04-13,8.1,18.5,0,1,45.8,13,9.64,9.1
146,전주,2018-04-14,7.4,15,20.5,2.2,93.1,13.1,2.15,9.5
146,전주,2018-04-15,6.1,15.1,,2.6,78.9,13.1,22.38,3.6
146,전주,2018-04-16,3.3,18,,1.5,68.3,13.1,24.78,2.5
146,전주,2018-04-17,7.9,20.3,,1.8,62.3,13.2,25.2,2.6
146,전주,2018-04-18,6.3,20.1,,1.6,60.6,13.2,27.61,.1
146,전주,2018-04-19,5.8,22.3,,1.4,50.3,13.2,25.21,0
146,전주,2018-04-20,9,28.4,,1.4,56.4,13.3,25.39,0
146,전주,2018-04-21,11.4,27.7,,1.7,61.1,13.3,26.03,4.3
146,전주,2018-04-22,15.5,25.4,2.5,2.2,84.1,13.3,10.55,9.6
146,전주,2018-04-23,12.9,17.5,20.4,2.5,98,13.4,2.33,10
146,전주,2018-04-24,11.3,15.4,2.3,1.4,91.9,13.4,5.85,9.9
146,전주,2018-04-25,8.8,22,,1.5,58,13.4,26.93,.5
146,전주,2018-04-26,8,22.5,,1.5,61.3,13.5,21.09,4.3
146,전주,2018-04-27,8.4,21.6,,1.5,68.4,13.5,24.6,1.4
146,전주,2018-04-28,9.7,22.7,,1.6,63.8,13.5,27.98,0
146,전주,2018-04-29,8.2,25.2,,1.5,57.5,13.6,27.85,3.4
146,전주,2018-04-30,14.5,26.4,,1.5,72.3,13.6,18.87,7.3
146,전주,2018-05-01,16,27,0,1.6,77.1,13.6,20.63,5.3
146,전주,2018-05-02,10.2,22.2,35.2,2.6,93.3,13.7,9.67,8.6
146,전주,2018-05-03,9.3,15.7,0,3.6,75.8,13.7,19.16,3.8
146,전주,2018-05-04,7.8,19.8,,2.7,54.6,13.7,29.81,0
146,전주,2018-05-05,10.4,26.3,0,1.9,46,13.8,22.96,4.1
146,전주,2018-05-06,15,19.7,9.5,1.4,98.3,13.8,2.72,10
146,전주,2018-05-07,15.2,22.3,15.6,1.3,94,13.8,11.54,7.8
146,전주,2018-05-08,13,23.5,,2.1,69.9,13.9,22.48,7
146,전주,2018-05-09,9.2,21.9,,1.8,70.8,13.9,28.79,.4
146,전주,2018-05-10,11.2,21.6,,1.6,81.9,13.9,25.69,3.4
146,전주,2018-05-11,10.3,24.5,,1.4,63.6,13.9,27.07,7
146,전주,2018-05-12,15.9,19.4,17.9,1.9,90.1,14,3.05,10
146,전주,2018-05-13,13,19.6,6.6,1.7,94.1,14,16.33,7
146,전주,2018-05-14,12.7,27.6,,1.2,78.6,14,26.37,4.3
146,전주,2018-05-15,16.4,30.3,0,1.5,73.4,14.1,19.99,7.9
146,전주,2018-05-16,23.5,27.9,0,2.6,88.9,14.1,7.58,9.9
146,전주,2018-05-17,23.9,29.2,1.2,2.6,86.9,14.1,13.92,8.5
146,전주,2018-05-18,15.8,24.7,2.5,1.6,99,14.1,3.18,10
146,전주,2018-05-19,14.5,24.4,0,1.6,76.6,14.2,15.37,6
146,전주,2018-05-20,10.2,25.6,,2.1,52.8,14.2,19.86,4.6
146,전주,2018-05-21,10.6,25.5,,1.4,68.3,14.2,25.17,3.4
146,전주,2018-05-22,14.3,25.6,13.1,1.3,82.1,14.2,17.76,7.5
146,전주,2018-05-23,12.7,23.8,18.1,2.7,78.5,14.3,29.53,3.4
146,전주,2018-05-24,10.8,26.1,,1.8,63.4,14.3,30.14,1
146,전주,2018-05-25,12.1,26.3,,1.3,57.9,14.3,22.8,4.3
146,전주,2018-05-26,13.7,29,,1.5,66.1,14.3,29.47,.6
146,전주,2018-05-27,16.5,26.4,,1.2,63.5,14.3,16.24,7.3
146,전주,2018-05-28,16.2,29.5,,1.2,69,14.4,23.22,5.6
146,전주,2018-05-29,16.3,28.1,,1.5,82.9,14.4,25.66,7.3
146,전주,2018-05-30,15.7,24.3,2.4,1.4,95.4,14.4,11.47,7.9
146,전주,2018-05-31,15.3,26.5,,1.6,79.4,14.4,28.37,4.1
146,전주,2018-06-01,15.2,30.5,,1.7,69.4,14.4,29.86,0
146,전주,2018-06-02,16.3,31,,1.5,59.5,14.5,29.91,1.6
146,전주,2018-06-03,16.9,31.3,,1.4,58.5,14.5,27.51,2.9
146,전주,2018-06-04,17.5,28.5,,1.5,62.9,14.5,22.55,7.3
146,전주,2018-06-05,17.9,28.2,0,1.2,73.5,14.5,17.59,8.6
146,전주,2018-06-06,19.1,29.2,,1.4,84,14.5,25,3.9
146,전주,2018-06-07,19,29.7,,1.6,87.4,14.5,25.83,2.3
146,전주,2018-06-08,17.7,27.1,,1.6,88.1,14.5,17.45,3.8
146,전주,2018-06-09,17.4,29.7,0,1.8,84.3,14.5,17.46,5.4
146,전주,2018-06-10,18.1,27.7,0,1.6,74.1,14.5,18.14,7.5
146,전주,2018-06-11,17.4,25.7,13,1.3,93.4,14.5,9.93,10
146,전주,2018-06-12,17.8,24.3,,2,89.1,14.6,18.02,6.4
146,전주,2018-06-13,17.1,28.7,,1.4,81.6,14.6,23.05,3
146,전주,2018-06-14,19,30.2,,1.4,76.6,14.6,25.34,3.5
146,전주,2018-06-15,17.4,28.2,,1.8,66.5,14.6,26.92,2.4
146,전주,2018-06-16,17,29.1,,1.8,71.9,14.6,29.31,3.3
146,전주,2018-06-17,17.5,28.2,,1.3,83.8,14.6,19.86,7.3
146,전주,2018-06-18,19.5,29.9,,1.5,71,14.6,27.03,5
146,전주,2018-06-19,19.5,23.7,1.9,.7,92,14.6,6.8,9.8
146,전주,2018-06-20,18.6,28.2,,1.4,86.4,14.6,21.83,7.4
146,전주,2018-06-21,18.5,29.2,,1.6,81.5,14.6,27.56,3.3
146,전주,2018-06-22,17.5,31.8,,1.2,66.4,14.6,24.07,6.4
146,전주,2018-06-23,20.5,30.3,,1.5,71.8,14.6,22.31,4.6
146,전주,2018-06-24,19.9,31.8,,1.4,74,14.6,27.41,2.5
146,전주,2018-06-25,18.7,34.8,,1.3,63.5,14.6,24.05,5.9
146,전주,2018-06-26,22.7,28.6,19.2,2.6,90.9,14.6,5.54,9.8
146,전주,2018-06-27,22.4,29.8,75.6,2,93.9,14.6,18.44,8.5
146,전주,2018-06-28,22.1,26.3,25.1,1.1,95.8,14.6,6.07,9.6
146,전주,2018-06-29,21.9,29.7,.2,1.3,91.1,14.6,23.72,5.6
146,전주,2018-06-30,21.6,28.9,2.2,1.7,92,14.6,7.53,9
146,전주,2018-07-01,20.1,28.2,107.4,1.7,97.4,14.6,6.55,10
146,전주,2018-07-02,20.6,26.7,39.2,1.1,99,14.6,7.45,9.8
146,전주,2018-07-03,22.3,30.8,0,2.2,86.6,14.5,20.65,6.6
146,전주,2018-07-04,23.6,29.9,0,1.7,92.4,14.5,23.95,6.4
146,전주,2018-07-05,22.9,30.4,7,1.1,91.8,14.5,19.7,9
146,전주,2018-07-06,20.8,24.5,.5,1.3,96.8,14.5,5.76,9.6
146,전주,2018-07-07,18.3,29.4,,1.4,76.5,14.5,21.65,4.5
146,전주,2018-07-08,20.7,28.6,,1.3,78.6,14.5,16.61,7.9
146,전주,2018-07-09,20.7,24.8,12.6,1.3,94.9,14.5,4.94,9.8
146,전주,2018-07-10,23.5,31.5,,1.9,85.3,14.5,19.66,6.4
146,전주,2018-07-11,25.6,32.8,,1.5,83.4,14.4,21.07,5.1
146,전주,2018-07-12,24.7,33,,1.6,87.6,14.4,25.05,4.6
146,전주,2018-07-13,25.4,32.9,,1.6,88.3,14.4,29,5.1
146,전주,2018-07-14,24.7,33,,1.4,86.9,14.4,27.26,4.4
146,전주,2018-07-15,24.4,33.9,,1.4,80.9,14.4,29.89,1.9
146,전주,2018-07-16,23,33.3,,1.4,81.4,14.4,27.29,1.8
146,전주,2018-07-17,24.5,33.6,,1.3,77.9,14.3,28.64,2.5
146,전주,2018-07-18,24.6,33.4,,1.2,78.9,14.3,24.39,2.4
146,전주,2018-07-19,24.8,33.3,,1.3,80.4,14.3,25.07,1.3
146,전주,2018-07-20,24.1,36,,1.2,82,14.3,27.73,.6
146,전주,2018-07-21,25.8,36.3,.6,1.1,85.4,14.3,20.1,3.4
146,전주,2018-07-22,26.2,35.8,,1.6,75.9,14.2,21.93,6
146,전주,2018-07-23,24.6,36,,1.6,74.1,14.2,24.59,5.5
146,전주,2018-07-24,26.5,36.5,,1.6,79,14.2,28.25,3.1
146,전주,2018-07-25,26.8,34.8,,1.7,84.5,14.2,23.34,4.4
146,전주,2018-07-26,26,34.8,,1.6,80.4,14.1,28.52,1.1
146,전주,2018-07-27,25.8,36,,1.6,82.9,14.1,27.24,1.8
146,전주,2018-07-28,24.5,34.7,1.8,1.6,90,14.1,22.74,5.8
146,전주,2018-07-29,25.3,34.9,,2.2,76.3,14.1,27.26,2.5
146,전주,2018-07-30,25.7,36.1,,1.9,70.8,14,22.84,4
146,전주,2018-07-31,24.9,36.8,,1.4,71.1,14,23.44,2.3
146,전주,2018-08-01,25.3,38.4,,1.7,69.1,14,27.43,.6
146,전주,2018-08-02,26.7,37.2,,1.4,71.5,13.9,20.92,1.6
146,전주,2018-08-03,26.8,37.6,,2,67.1,13.9,27.79,1.5
146,전주,2018-08-04,26.8,34.5,,1.8,82.4,13.9,20.48,3.4
146,전주,2018-08-05,26.1,34,0,1.8,86,13.9,20.68,4.4
146,전주,2018-08-06,26.1,35.9,,1.4,83.5,13.8,24.05,4.8
146,전주,2018-08-07,27.4,35.3,0,1.5,85.3,13.8,21.15,6.1
146,전주,2018-08-08,27.1,35.5,,1.5,83,13.8,22.38,5.1
146,전주,2018-08-09,26.3,34.9,,1.4,82.4,13.7,23.6,3.9
146,전주,2018-08-10,27,35.8,.3,1.3,86,13.7,20.74,6.9
146,전주,2018-08-11,25.9,36,,1.6,81.8,13.7,18.29,5.5
146,전주,2018-08-12,24.8,36.1,,1.5,75.4,13.6,17.29,6.3
146,전주,2018-08-13,26.1,38.9,,1.6,72.1,13.6,26.83,4.1
146,전주,2018-08-14,25.8,37.2,,1.9,72.8,13.6,22.18,5.6
146,전주,2018-08-15,25.5,38.1,7,1.7,72.6,13.5,25.95,4.9
146,전주,2018-08-16,26.1,36.5,,2.5,74.9,13.5,21.03,7.1
146,전주,2018-08-17,24.5,34,,3.1,56.6,13.5,26.47,3.4
146,전주,2018-08-18,21.1,32.8,,1.7,61.4,13.4,27.08,3.4
146,전주,2018-08-19,22.6,32.8,,1.7,73.8,13.4,25.35,4
146,전주,2018-08-20,23.9,34.4,,2.3,69.9,13.4,23.59,4
146,전주,2018-08-21,25.1,34.2,,2.1,77,13.3,18.12,4.8
146,전주,2018-08-22,23.8,37.4,,2.2,68.4,13.3,22.69,5.3
146,전주,2018-08-23,24.8,31.2,16.3,3.2,81.8,13.3,5.44,10
146,전주,2018-08-24,23.7,26.6,34.3,3.2,97.4,13.2,6.5,7.9
146,전주,2018-08-25,21.4,28.9,1.7,1.3,89.1,13.2,13.65,8.4
146,전주,2018-08-26,20.2,23.9,99.2,1.2,98.8,13.2,4.31,10
146,전주,2018-08-27,22.2,26,88.2,1.3,99,13.1,2.95,10
146,전주,2018-08-28,24.1,30.4,9.8,1.1,95.4,13.1,11.47,8.3
146,전주,2018-08-29,23.8,33.3,,1.6,85.8,13.1,23.38,6.8
146,전주,2018-08-30,24.5,29.1,35.7,1.3,98.4,13,7.22,9.9
146,전주,2018-08-31,19.8,26.6,76.4,1,98.5,13,4.98,9.1
146,전주,2018-09-01,21.2,30.9,,1.5,78.3,13,24.26,3.5
146,전주,2018-09-02,19.6,28.2,,1.3,83.9,12.9,10.26,7.4
146,전주,2018-09-03,23.4,31,56.9,1.4,92.3,12.9,10.75,9.6
146,전주,2018-09-04,21.5,28,16.4,2.4,88.1,12.8,21.82,4.9
146,전주,2018-09-05,18.6,28.3,,2,79.5,12.8,23.43,2.3
146,전주,2018-09-06,20.2,27.4,0,1.7,84.4,12.8,11.36,8.6
146,전주,2018-09-07,19.5,25,5.2,1.9,86.5,12.7,10.62,8.9
146,전주,2018-09-08,15.3,26.8,,1.5,74.9,12.7,21.63,2.9
146,전주,2018-09-09,15.3,27.4,,1.9,77.1,12.7,24.3,.6
146,전주,2018-09-10,16.6,28.1,,1.6,69.8,12.6,22.5,2.1
146,전주,2018-09-11,15.3,25.2,,1.7,68.8,12.6,16.44,4.5
146,전주,2018-09-12,16.1,28.6,,1.2,74.5,12.6,22.93,4.6
146,전주,2018-09-13,20.1,26,0,1.1,92.8,12.5,6.09,9.1
146,전주,2018-09-14,20.2,27.7,1.4,1.2,90.8,12.5,9.97,9.6
146,전주,2018-09-15,22.2,27.1,.5,1.1,97.1,12.4,7.52,8.9
146,전주,2018-09-16,21.8,27.1,0,1.3,93,12.4,8.85,9.5
146,전주,2018-09-17,18.8,27.3,0,1.3,85.3,12.4,17.24,5.6
146,전주,2018-09-18,16.7,27.9,,1.4,77.6,12.3,22.28,1.8
146,전주,2018-09-19,18.3,26.1,0,.9,75.9,12.3,9.5,8.9
146,전주,2018-09-20,18.7,24.5,2.1,.8,96.9,12.3,5.96,9.9
146,전주,2018-09-21,18.9,22,19.3,1.3,98.3,12.2,4.23,9
146,전주,2018-09-22,17.4,26.5,,1.4,79.5,12.2,20.86,4
146,전주,2018-09-23,16.1,25.6,,1.7,77.9,12.1,14.08,6.9
146,전주,2018-09-24,13.1,23.1,,1.7,72,12.1,16.04,4.5
146,전주,2018-09-25,10.4,24.7,,1.3,69.4,12.1,22.61,2.4
146,전주,2018-09-26,15,25,,1.4,70.6,12,14.56,5.4
146,전주,2018-09-27,12.8,25.3,,1.3,69.8,12,21.71,1.3
146,전주,2018-09-28,14.9,23.9,0,1.4,77.3,11.9,11.16,7.8
146,전주,2018-09-29,15.5,27.2,,1.2,76.9,11.9,19.73,6.3
146,전주,2018-09-30,15.4,25.2,0,2.2,70,11.9,19.71,3
146,전주,2018-10-01,13.3,19.3,3.2,2.6,80,11.8,12.4,7.8
146,전주,2018-10-02,11.4,22,,1.5,79.1,11.8,18.78,.9
146,전주,2018-10-03,10.4,23.8,,1.6,76.9,11.8,20.63,0
146,전주,2018-10-04,11.9,26.7,0,1.7,70.3,11.7,19.58,5.6
146,전주,2018-10-05,15.4,19.5,68.5,1.1,99,11.7,2.06,10
146,전주,2018-10-06,17.2,21.1,24,3.9,98.1,11.7,3.72,8.8
146,전주,2018-10-07,13.1,22.8,,1.4,80.5,11.6,18.87,2.1
146,전주,2018-10-08,10.5,20.9,,1.5,76,11.6,14.99,2.9
146,전주,2018-10-09,10.7,21.2,0,1.3,72,11.6,9.03,8.4
146,전주,2018-10-10,10.9,17.9,3,2.5,71.4,11.5,16.23,6.6
146,전주,2018-10-11,7.6,16.8,,2,67.6,11.5,17.49,6
146,전주,2018-10-12,5.7,17.4,,1.6,72.3,11.4,19.31,0
146,전주,2018-10-13,6.2,19.3,,1.4,74.5,11.4,18.64,.1
146,전주,2018-10-14,7.4,20.2,,1.3,73.5,11.4,16.84,5.1
146,전주,2018-10-15,9.3,20.7,,1.3,82.3,11.3,15.55,2.6
146,전주,2018-10-16,11.2,17.9,,1.1,85.8,11.3,7.82,7.4
146,전주,2018-10-17,8.9,19.5,,1.6,75,11.3,17.23,.1
146,전주,2018-10-18,6.7,18,0,1.7,72.8,11.2,17.65,1.9
