,env_slopesolar,env_levelsolar,env_modtemp,env_airtemp,pow_totpower,기온,강수량,풍속,풍향,습도,일조,일사,적설,전운량,지중온도,match_solar
2019-10-27 11:00,612.6811594202899,732.6666666666666,26.823188405797094,13.28695652173913,4000.0,13.7,0.0,1.0,250.0,55.0,1.0,1.93,0.0,0.0,0.0,536.1111111111111
2019-10-27 12:00,636.1285714285714,812.0428571428571,25.915714285714277,14.10285714285715,4000.0,14.7,0.0,2.2,320.0,52.0,1.0,2.09,0.0,1.0,0.0,580.5555555555555
2019-10-27 13:00,658.2463768115942,912.2463768115942,26.714492753623176,15.03478260869565,4000.0,15.7,0.0,3.5,270.0,50.0,1.0,2.23,0.0,1.0,0.0,619.4444444444445
2019-10-27 14:00,446.42028985507244,650.7246376811594,22.66521739130436,15.918840579710146,2000.0,16.2,0.0,2.9,270.0,49.0,1.0,2.14,0.0,3.0,0.0,594.4444444444445
2019-10-27 15:00,190.55072463768116,284.7536231884058,17.111594202898537,15.091304347826089,1000.0,16.4,0.0,4.0,250.0,52.0,1.0,1.73,0.0,3.0,0.0,480.55555555555554
2019-10-27 16:00,95.74285714285715,123.34285714285714,14.817142857142871,14.39571428571428,1000.0,16.0,0.0,3.3,270.0,56.0,1.0,1.18,0.0,5.0,0.0,327.77777777777777
2019-10-27 17:00,12.735294117647058,17.0,11.722058823529414,13.39117647058824,0.0,15.1,0.0,2.7,270.0,60.0,1.0,0.55,0.0,0.0,0.0,152.77777777777777
2019-10-28 09:00,361.6231884057971,366.1449275362319,18.34202898550725,11.469565217391299,3000.0,11.1,0.0,0.8,180.0,82.0,1.0,0.76,0.0,2.0,0.0,211.11111111111111
2019-10-28 10:00,528.0,590.463768115942,25.784057971014487,14.04637681159421,4000.0,13.4,0.0,2.3,140.0,72.0,1.0,1.42,0.0,0.0,0.0,394.44444444444446
2019-10-28 11:00,609.1594202898551,712.2173913043479,25.45072463768116,14.927536231884051,4000.0,15.2,0.0,3.7,180.0,61.0,1.0,1.94,0.0,4.0,0.0,538.8888888888889
2019-10-28 12:00,592.4714285714285,744.2571428571429,25.32857142857142,15.332857142857138,4000.0,16.0,0.0,4.0,180.0,59.0,1.0,2.23,0.0,5.0,0.0,619.4444444444445
2019-10-28 13:00,453.4782608695652,545.9420289855072,22.908695652173925,15.715942028985502,3000.0,17.1,0.0,4.0,230.0,52.0,1.0,2.11,0.0,7.0,0.0,586.1111111111111
2019-10-28 14:00,275.0144927536232,305.7391304347826,20.384057971014485,16.013043478260876,1000.0,16.7,0.0,3.6,200.0,53.0,1.0,1.58,0.0,9.0,0.0,438.8888888888889
2019-10-28 15:00,135.9855072463768,136.85507246376812,17.21304347826086,15.273913043478256,0.0,17.2,0.0,2.8,200.0,55.0,0.4,1.08,0.0,8.0,0.0,300.0
2019-10-28 16:00,54.26086956521739,53.63768115942029,15.478260869565228,14.834782608695674,1000.0,17.0,0.0,2.0,200.0,58.0,0.1,0.48,0.0,9.0,0.0,133.33333333333334
2019-10-28 17:00,5.746268656716418,4.7164179104477615,14.213432835820905,14.513432835820886,0.0,16.7,0.0,3.3,230.0,62.0,0.3,0.32,0.0,8.0,0.0,88.88888888888889
2019-10-29 09:00,333.3768115942029,340.81159420289856,19.549275362318838,13.392753623188401,2000.0,11.8,0.0,1.2,140.0,100.0,0.6,0.68,0.0,2.0,0.0,188.88888888888889
2019-10-29 10:00,334.27536231884056,357.8985507246377,20.471014492753625,14.17536231884058,2000.0,15.1,0.0,0.9,180.0,82.0,1.0,1.34,0.0,3.0,0.0,372.22222222222223
2019-10-29 11:00,274.2105263157895,309.7894736842105,17.921052631578938,14.005263157894731,3000.0,15.5,0.0,2.7,270.0,65.0,0.5,1.11,0.0,8.0,0.0,308.3333333333333
2019-10-29 12:00,549.4925373134329,687.6119402985074,23.010447761194023,15.022388059701491,3000.0,17.0,0.0,3.6,270.0,56.0,0.6,1.2,0.0,7.0,0.0,333.3333333333333
2019-10-29 13:00,499.3188405797101,658.0579710144928,22.773913043478267,15.57391304347826,3000.0,17.5,0.0,3.8,290.0,53.0,1.0,2.16,0.0,8.0,0.0,600.0
2019-10-29 14:00,586.4782608695652,832.304347826087,23.4304347826087,16.605797101449276,3000.0,17.4,0.0,4.2,290.0,50.0,1.0,2.21,0.0,6.0,0.0,613.8888888888889
2019-10-29 15:00,369.1857142857143,605.6142857142858,19.938571428571443,16.170000000000005,2000.0,16.8,0.0,4.9,290.0,45.0,1.0,1.79,0.0,6.0,0.0,497.22222222222223
2019-10-29 16:00,132.81159420289856,256.7391304347826,15.323188405797104,14.942028985507246,1000.0,16.3,0.0,4.2,270.0,49.0,1.0,1.17,0.0,2.0,0.0,325.0
2019-10-29 17:00,10.882352941176471,14.808823529411764,12.002941176470594,13.192647058823535,0.0,15.1,0.0,3.2,270.0,55.0,1.0,0.54,0.0,0.0,0.0,150.0
2019-10-30 09:00,375.71014492753625,384.92753623188406,17.82608695652173,9.978260869565213,2000.0,9.4,0.0,1.9,160.0,78.0,1.0,0.8,0.0,0.0,0.0,222.22222222222223
2019-10-30 10:00,536.6571428571428,611.0857142857143,23.62428571428572,11.790000000000001,4000.0,11.2,0.0,1.8,180.0,68.0,1.0,1.44,0.0,0.0,0.0,400.0
2019-10-30 11:00,646.5942028985507,795.7971014492754,25.675362318840577,13.108695652173912,4000.0,13.4,0.0,1.5,180.0,60.0,1.0,1.94,0.0,0.0,0.0,538.8888888888889
2019-10-30 12:00,683.695652173913,902.2608695652174,29.165217391304346,14.873913043478263,4000.0,15.0,0.0,2.4,250.0,62.0,1.0,2.26,0.0,1.0,0.0,627.7777777777778
2019-10-30 13:00,489.4347826086956,651.927536231884,24.276811594202893,14.702898550724642,3000.0,15.3,0.0,2.6,290.0,60.0,1.0,2.45,0.0,5.0,0.0,680.5555555555555
2019-10-30 14:00,453.0,684.0857142857143,22.445714285714285,15.689999999999996,2000.0,15.9,0.0,2.8,270.0,58.0,1.0,1.97,0.0,3.0,0.0,547.2222222222222
2019-10-30 15:00,349.0289855072464,608.4202898550725,21.127536231884058,16.324637681159427,2000.0,15.6,0.0,3.0,270.0,58.0,1.0,1.46,0.0,3.0,0.0,405.55555555555554
2019-10-30 16:00,119.3913043478261,254.55072463768116,15.273913043478265,14.8623188405797,0.0,16.6,0.0,2.5,270.0,58.0,1.0,1.09,0.0,2.0,0.0,302.77777777777777
2019-10-30 17:00,7.088235294117647,10.676470588235293,11.405882352941177,13.13088235294117,0.0,15.5,0.0,2.3,270.0,61.0,0.9,0.5,0.0,1.0,0.0,138.88888888888889
2019-10-31 09:00,304.7142857142857,307.01428571428573,18.968571428571426,12.899999999999999,2000.0,12.0,0.0,1.3,160.0,85.0,1.0,0.74,0.0,0.0,0.0,205.55555555555554
2019-10-31 10:00,440.9855072463768,482.6521739130435,25.137681159420293,15.344927536231877,3000.0,13.8,0.0,1.7,140.0,80.0,1.0,1.32,0.0,0.0,0.0,366.6666666666667
2019-10-31 11:00,525.463768115942,631.3333333333334,28.62318840579711,16.904347826086962,3000.0,16.0,0.0,1.0,140.0,73.0,1.0,1.77,0.0,0.0,0.0,491.6666666666667
2019-10-31 12:00,490.536231884058,579.5507246376811,25.004347826086953,17.166666666666675,3000.0,18.3,0.0,1.7,200.0,70.0,1.0,1.96,0.0,3.0,0.0,544.4444444444445
2019-10-31 13:00,465.57142857142856,589.9857142857143,23.617142857142856,17.517142857142844,3000.0,18.7,0.0,3.5,250.0,70.0,0.8,1.55,0.0,6.0,0.0,430.55555555555554
2019-10-31 14:00,459.30434782608694,655.2028985507246,23.869565217391308,18.465217391304353,3000.0,19.3,0.0,3.6,270.0,66.0,0.8,1.33,0.0,4.0,0.0,369.44444444444446
2019-10-31 15:00,254.66666666666666,362.9855072463768,20.739130434782606,18.078260869565213,1000.0,19.6,0.0,3.7,250.0,67.0,0.9,1.25,0.0,3.0,0.0,347.22222222222223
2019-10-31 16:00,90.1,118.01428571428572,17.334285714285723,17.021428571428572,1000.0,19.3,0.0,4.1,250.0,70.0,0.8,0.78,0.0,3.0,0.0,216.66666666666666
2019-10-31 17:00,6.8059701492537314,6.880597014925373,15.261194029850763,16.125373134328363,0.0,18.6,0.0,2.6,250.0,74.0,0.1,0.32,0.0,3.0,0.0,88.88888888888889
2019-11-01 09:00,324.57142857142856,338.5857142857143,18.26142857142858,13.42142857142858,3000.0,14.1,0.0,1.8,290.0,100.0,0.9,0.64,0.0,0.0,0.0,177.77777777777777
2019-11-01 10:00,487.42028985507244,557.1594202898551,22.388405797101456,14.320289855072463,3000.0,15.6,0.0,2.5,290.0,75.0,1.0,1.36,0.0,0.0,0.0,377.77777777777777
2019-11-01 11:00,620.5217391304348,768.9710144927536,26.10434782608696,15.169565217391302,4000.0,17.2,0.0,1.8,290.0,62.0,1.0,1.87,0.0,0.0,0.0,519.4444444444445
2019-11-01 12:00,661.0869565217391,878.304347826087,30.388405797101452,16.720289855072462,4000.0,17.8,0.0,2.5,290.0,49.0,1.0,2.11,0.0,0.0,0.0,586.1111111111111
2019-11-01 13:00,631.5285714285715,904.1714285714286,30.31,17.75428571428572,3000.0,19.3,0.0,2.3,270.0,42.0,1.0,2.18,0.0,0.0,0.0,605.5555555555555
2019-11-01 14:00,533.4492753623189,837.695652173913,27.87681159420289,19.553623188405794,3000.0,19.5,0.0,2.1,250.0,40.0,1.0,2.04,0.0,0.0,0.0,566.6666666666666
2019-11-01 15:00,342.04347826086956,599.2608695652174,24.624637681159424,20.11014492753623,2000.0,19.5,0.0,2.1,290.0,36.0,1.0,1.67,0.0,0.0,0.0,463.8888888888889
2019-11-01 16:00,97.44927536231884,201.4927536231884,17.611594202898548,18.201449275362297,0.0,19.2,0.0,2.9,270.0,37.0,1.0,1.12,0.0,0.0,0.0,311.1111111111111
2019-11-01 17:00,4.161764705882353,6.014705882352941,14.089705882352956,16.175,0.0,17.2,0.0,2.3,270.0,43.0,1.0,0.44,0.0,3.0,0.0,122.22222222222223
2019-11-02 09:00,265.8550724637681,253.53623188405797,17.676811594202896,12.533333333333326,1000.0,12.3,0.0,0.2,0.0,83.0,0.5,0.58,0.0,8.0,0.0,161.11111111111111
2019-11-02 10:00,346.71014492753625,346.1014492753623,21.991304347826077,14.32898550724637,3000.0,15.1,0.0,1.1,140.0,75.0,0.9,1.01,0.0,8.0,0.0,280.55555555555554
2019-11-02 11:00,419.2142857142857,445.04285714285714,24.998571428571427,15.920000000000005,3000.0,16.2,0.0,1.7,160.0,69.0,0.8,1.37,0.0,10.0,0.0,380.55555555555554
2019-11-02 12:00,381.28985507246375,379.8695652173913,25.639130434782615,17.208695652173915,2000.0,17.8,0.0,1.9,180.0,64.0,0.5,1.28,0.0,10.0,0.0,355.55555555555554
2019-11-02 13:00,292.3768115942029,286.0,23.15507246376813,17.150724637681158,2000.0,17.9,0.0,1.3,230.0,64.0,0.1,1.18,0.0,10.0,0.0,327.77777777777777
2019-11-02 14:00,260.6142857142857,266.9,22.501428571428566,17.76428571428571,2000.0,18.5,0.0,2.1,230.0,63.0,0.0,0.84,0.0,10.0,0.0,233.33333333333334
2019-11-02 15:00,135.18840579710144,127.7536231884058,18.357971014492755,16.737681159420294,1000.0,18.1,0.0,2.2,250.0,65.0,0.0,0.71,0.0,10.0,0.0,197.22222222222223
2019-11-02 16:00,60.18840579710145,56.52173913043478,16.321739130434782,16.197101449275372,0.0,18.2,0.0,2.4,250.0,66.0,0.2,0.58,0.0,10.0,0.0,161.11111111111111
2019-11-02 17:00,10.144927536231885,9.057971014492754,14.30724637681161,15.440579710144936,0.0,17.4,0.0,1.3,290.0,66.0,0.2,0.36,0.0,8.0,0.0,100.0
2019-11-03 09:00,288.4347826086956,299.1159420289855,18.362318840579704,12.613043478260876,2000.0,10.7,0.0,0.5,250.0,94.0,0.5,0.41,0.0,8.0,0.0,113.88888888888889
2019-11-03 10:00,439.1014492753623,505.81159420289856,25.27246376811594,14.794202898550722,3000.0,13.9,0.0,0.9,230.0,82.0,1.0,1.15,0.0,4.0,0.0,319.44444444444446
2019-11-03 11:00,547.8695652173913,682.6811594202899,29.591304347826075,16.266666666666666,3000.0,16.2,0.0,1.1,200.0,70.0,1.0,1.56,0.0,0.0,0.0,433.3333333333333
2019-11-03 12:00,599.3571428571429,801.3714285714286,29.77714285714286,17.229999999999997,4000.0,18.3,0.0,1.1,110.0,62.0,1.0,1.85,0.0,0.0,0.0,513.8888888888889
2019-11-03 13:00,568.927536231884,822.2463768115942,28.67826086956522,17.92318840579711,3000.0,19.0,0.0,1.6,90.0,57.0,1.0,1.94,0.0,0.0,0.0,538.8888888888889
2019-11-03 14:00,404.6376811594203,620.0579710144928,26.511594202898547,19.495652173913047,2000.0,19.8,0.0,2.1,90.0,53.0,1.0,1.76,0.0,0.0,0.0,488.8888888888889
2019-11-03 15:00,266.3857142857143,455.22857142857146,21.950000000000017,19.001428571428576,2000.0,19.9,0.0,1.1,20.0,53.0,1.0,1.38,0.0,2.0,0.0,383.3333333333333
2019-11-03 16:00,83.07246376811594,108.17391304347827,17.64492753623189,17.52608695652174,0.0,20.1,0.0,1.0,360.0,52.0,1.0,0.91,0.0,5.0,0.0,252.77777777777777
2019-11-03 17:00,7.626865671641791,7.985074626865671,14.907462686567177,16.102985074626872,0.0,19.2,0.0,2.4,50.0,57.0,0.4,0.37,0.0,9.0,0.0,102.77777777777777
2019-11-04 09:00,346.18840579710144,369.536231884058,17.502898550724634,11.699999999999998,3000.0,13.5,0.0,2.0,90.0,71.0,1.0,0.77,0.0,0.0,0.0,213.88888888888889
2019-11-04 10:00,503.6666666666667,591.8985507246376,24.475362318840567,13.675362318840588,3000.0,14.9,0.0,2.1,90.0,68.0,1.0,1.38,0.0,0.0,0.0,383.3333333333333
2019-11-04 11:00,601.9714285714285,755.1142857142858,29.885714285714286,15.55428571428571,4000.0,16.2,0.0,2.5,110.0,64.0,1.0,1.85,0.0,0.0,0.0,513.8888888888889
2019-11-04 12:00,677.8260869565217,910.3768115942029,32.018840579710144,16.71739130434782,4000.0,16.8,0.0,1.1,160.0,60.0,1.0,2.05,0.0,1.0,0.0,569.4444444444443
2019-11-04 13:00,625.2463768115942,913.2608695652174,30.524637681159412,16.852173913043476,3000.0,17.5,0.0,1.6,270.0,55.0,1.0,1.77,0.0,0.0,0.0,491.6666666666667
2019-11-04 14:00,529.3768115942029,852.3333333333334,28.495652173913033,19.05942028985508,3000.0,18.3,0.0,1.4,360.0,51.0,1.0,1.99,0.0,0.0,0.0,552.7777777777778
2019-11-04 15:00,340.85714285714283,631.7285714285714,25.24285714285713,19.95714285714286,2000.0,18.5,0.0,1.3,290.0,49.0,1.0,1.61,0.0,0.0,0.0,447.22222222222223
2019-11-04 16:00,84.8840579710145,192.0,16.971014492753625,17.634782608695655,0.0,18.8,0.0,1.2,290.0,49.0,1.0,1.04,0.0,0.0,0.0,288.8888888888889
2019-11-04 17:00,4.791044776119403,7.298507462686567,12.946268656716413,15.591044776119395,0.0,17.3,0.0,2.2,290.0,59.0,1.0,0.44,0.0,0.0,0.0,122.22222222222223
2019-11-05 09:00,113.18840579710145,87.92753623188406,13.568115942028985,11.166666666666666,1000.0,10.7,0.0,0.9,200.0,94.0,0.8,0.5,0.0,9.0,0.0,138.88888888888889
2019-11-05 10:00,214.8840579710145,198.07246376811594,16.739130434782606,12.384057971014489,1000.0,12.5,0.0,0.7,160.0,90.0,0.3,0.7,0.0,8.0,0.0,194.44444444444446
2019-11-05 11:00,482.5285714285714,574.4714285714285,21.451428571428572,13.277142857142861,3000.0,14.0,0.0,1.5,320.0,82.0,0.9,1.47,0.0,7.0,0.0,408.3333333333333
2019-11-05 12:00,568.6666666666666,753.768115942029,25.868115942028975,14.656521739130433,4000.0,14.8,0.0,1.9,320.0,77.0,0.2,0.74,0.0,5.0,0.0,205.55555555555554
2019-11-05 13:00,584.0144927536232,846.231884057971,26.89710144927536,15.57391304347826,3000.0,16.3,0.0,3.2,290.0,63.0,0.7,1.28,0.0,2.0,0.0,355.55555555555554
2019-11-05 14:00,505.22857142857146,807.2,25.8,17.80857142857143,3000.0,16.3,0.0,3.4,290.0,66.0,1.0,2.07,0.0,1.0,0.0,574.9999999999999
2019-11-05 15:00,306.8550724637681,556.8550724637681,21.034782608695654,17.13333333333334,1000.0,16.3,0.0,3.5,290.0,64.0,1.0,1.62,0.0,0.0,0.0,450.0
2019-11-05 16:00,81.68115942028986,167.65217391304347,14.607246376811595,14.747826086956513,0.0,15.5,0.0,3.6,290.0,63.0,1.0,1.1,0.0,0.0,0.0,305.55555555555554
2019-11-05 17:00,5.529411764705882,7.897058823529412,11.96323529411765,13.204411764705883,0.0,14.5,0.0,2.5,290.0,62.0,1.0,0.47,0.0,0.0,0.0,130.55555555555554
2019-11-06 09:00,310.2463768115942,330.72463768115944,15.479710144927529,9.597101449275359,2000.0,9.2,0.0,1.4,140.0,95.0,1.0,0.64,0.0,0.0,0.0,177.77777777777777
2019-11-06 10:00,445.2173913043478,516.9855072463768,20.720289855072462,10.949275362318838,3000.0,11.7,0.0,1.3,140.0,82.0,1.0,1.27,0.0,0.0,0.0,352.77777777777777
2019-11-06 11:00,525.3142857142857,632.5571428571428,26.22,13.359999999999998,3000.0,12.6,0.0,1.3,110.0,66.0,1.0,1.61,0.0,3.0,0.0,447.22222222222223
2019-11-06 12:00,375.15942028985506,484.59420289855075,22.614492753623185,13.850724637681163,3000.0,14.3,0.0,1.2,230.0,55.0,1.0,1.93,0.0,6.0,0.0,536.1111111111111
2019-11-06 13:00,435.59420289855075,532.3623188405797,22.86376811594203,14.342028985507243,2000.0,15.2,0.0,1.6,270.0,56.0,1.0,1.74,0.0,6.0,0.0,483.3333333333333
2019-11-06 14:00,317.92753623188406,401.2463768115942,20.1391304347826,15.155072463768116,2000.0,16.4,0.0,1.3,200.0,52.0,1.0,1.49,0.0,7.0,0.0,413.8888888888889
2019-11-06 15:00,148.81428571428572,158.32857142857142,15.094285714285723,13.548571428571432,1000.0,15.5,0.0,2.3,270.0,56.0,0.6,1.07,0.0,6.0,0.0,297.22222222222223
2019-11-06 16:00,59.20289855072464,56.31884057971015,12.985507246376802,12.99565217391305,1000.0,15.6,0.0,2.1,270.0,56.0,0.9,1.08,0.0,7.0,0.0,300.0
2019-11-06 17:00,3.0303030303030303,2.4393939393939394,10.895454545454536,12.045454545454549,0.0,14.2,0.0,2.3,270.0,59.0,0.5,0.35,0.0,7.0,0.0,97.22222222222223
2019-11-07 09:00,320.7826086956522,349.04347826086956,13.546376811594206,9.14927536231884,2000.0,10.1,0.0,1.3,290.0,79.0,1.0,0.67,0.0,0.0,0.0,186.11111111111111
2019-11-07 10:00,479.51428571428573,569.3142857142857,15.992857142857137,9.327142857142851,3000.0,12.0,0.0,3.5,290.0,55.0,1.0,1.31,0.0,0.0,0.0,363.8888888888889
2019-11-07 11:00,597.2463768115942,762.6521739130435,20.863768115942026,10.62463768115942,4000.0,12.9,0.0,3.7,290.0,49.0,1.0,1.76,0.0,0.0,0.0,488.8888888888889
2019-11-07 12:00,639.927536231884,873.9710144927536,20.627536231884058,10.79275362318841,4000.0,13.3,0.0,3.5,290.0,42.0,1.0,2.04,0.0,0.0,0.0,566.6666666666666
2019-11-07 13:00,618.2028985507246,913.536231884058,20.307246376811584,10.915942028985505,3000.0,13.9,0.0,3.5,270.0,46.0,1.0,2.12,0.0,0.0,0.0,588.8888888888889
2019-11-07 14:00,521.5714285714286,851.0428571428571,19.108571428571434,12.537142857142856,3000.0,12.9,0.0,4.8,250.0,43.0,1.0,1.94,0.0,0.0,0.0,538.8888888888889
2019-11-07 15:00,303.9130434782609,561.6811594202899,15.575362318840586,12.311594202898553,2000.0,12.9,0.0,4.7,270.0,40.0,1.0,1.6,0.0,0.0,0.0,444.44444444444446
2019-11-07 16:00,76.85507246376811,174.2608695652174,9.865217391304348,10.343478260869562,0.0,12.2,0.0,3.7,270.0,38.0,1.0,1.05,0.0,0.0,0.0,291.6666666666667
2019-11-07 17:00,4.701492537313433,7.388059701492537,7.959701492537315,9.319402985074628,0.0,10.9,0.0,3.1,250.0,44.0,1.0,0.45,0.0,0.0,0.0,125.0
2019-11-08 09:00,332.46268656716416,364.86567164179104,12.107462686567166,5.494029850746271,3000.0,5.1,0.0,0.4,0.0,57.0,1.0,0.71,0.0,0.0,0.0,197.22222222222223
2019-11-08 10:00,492.5072463768116,591.0869565217391,17.934782608695652,6.979710144927538,3000.0,6.6,0.0,1.0,270.0,45.0,1.0,1.36,0.0,0.0,0.0,377.77777777777777
2019-11-08 11:00,612.8507462686567,790.0149253731344,21.2044776119403,8.4,4000.0,8.5,0.0,1.7,290.0,39.0,1.0,1.87,0.0,0.0,0.0,519.4444444444445
2019-11-08 12:00,648.5652173913044,895.304347826087,22.6,9.45942028985507,3000.0,10.3,0.0,1.8,250.0,36.0,1.0,2.12,0.0,0.0,0.0,588.8888888888889
2019-11-08 13:00,635.6,950.1571428571428,23.135714285714293,10.33,3000.0,12.1,0.0,1.6,200.0,30.0,1.0,2.15,0.0,0.0,0.0,597.2222222222222
2019-11-08 14:00,536.6323529411765,887.9852941176471,20.31764705882354,12.179411764705879,3000.0,12.6,0.0,2.4,250.0,26.0,1.0,2.01,0.0,0.0,0.0,558.3333333333333
2019-11-08 15:00,310.8,585.7428571428571,16.67571428571429,12.715714285714283,2000.0,12.3,0.0,3.3,250.0,36.0,1.0,1.6,0.0,0.0,0.0,444.44444444444446
2019-11-08 16:00,77.14492753623189,184.8985507246377,9.54782608695652,10.076811594202898,0.0,11.8,0.0,3.6,270.0,36.0,1.0,1.05,0.0,0.0,0.0,291.6666666666667
2019-11-08 17:00,4.075757575757576,7.348484848484849,7.239393939393941,9.003030303030295,0.0,10.4,0.0,2.9,270.0,43.0,1.0,0.43,0.0,0.0,0.0,119.44444444444444
2019-11-09 09:00,315.59420289855075,349.9855072463768,15.342028985507238,8.05217391304348,2000.0,6.3,0.0,1.3,110.0,71.0,0.9,0.61,0.0,1.0,0.0,169.44444444444446
2019-11-09 10:00,474.536231884058,573.9855072463768,19.80724637681159,9.442028985507244,3000.0,9.7,0.0,0.7,200.0,55.0,1.0,1.25,0.0,0.0,0.0,347.22222222222223
2019-11-09 11:00,575.072463768116,743.9855072463768,22.757971014492746,10.943478260869565,3000.0,11.7,0.0,1.2,230.0,48.0,1.0,1.73,0.0,0.0,0.0,480.55555555555554
2019-11-09 12:00,624.0,865.6323529411765,24.229411764705873,12.013235294117644,4000.0,13.6,0.0,2.2,270.0,37.0,1.0,2.0,0.0,0.0,0.0,555.5555555555555
2019-11-09 13:00,606.2058823529412,908.3235294117648,27.65,14.270588235294113,3000.0,15.5,0.0,1.8,290.0,36.0,1.0,2.08,0.0,0.0,0.0,577.7777777777778
2019-11-09 14:00,507.4927536231884,840.5652173913044,23.440579710144924,15.744927536231886,3000.0,15.9,0.0,1.3,270.0,32.0,1.0,1.89,0.0,0.0,0.0,525.0
2019-11-09 15:00,291.0,546.0597014925373,19.213432835820896,15.72388059701493,1000.0,16.3,0.0,2.6,290.0,34.0,1.0,1.57,0.0,0.0,0.0,436.1111111111111
2019-11-09 16:00,68.21739130434783,149.2463768115942,13.011594202898554,13.776811594202893,1000.0,15.5,0.0,3.0,270.0,41.0,1.0,1.02,0.0,0.0,0.0,283.3333333333333
2019-11-09 17:00,4.924242424242424,7.96969696969697,10.493939393939389,12.68787878787879,0.0,13.8,0.0,2.8,270.0,51.0,1.0,0.41,0.0,0.0,0.0,113.88888888888889
2019-11-10 09:00,130.17391304347825,108.23188405797102,9.773913043478263,7.853623188405805,1000.0,8.9,0.0,1.6,110.0,68.0,0.1,0.33,0.0,8.0,0.0,91.66666666666667
2019-11-10 10:00,190.4857142857143,163.61428571428573,12.170000000000002,9.032857142857141,1000.0,9.2,0.0,2.3,140.0,69.0,0.1,0.58,0.0,9.0,0.0,161.11111111111111
2019-11-10 11:00,190.0,161.08695652173913,12.985507246376812,9.66666666666666,2000.0,11.2,0.0,1.7,180.0,62.0,0.1,0.76,0.0,9.0,0.0,211.11111111111111
2019-11-10 12:00,241.71428571428572,215.78571428571428,15.095714285714289,10.885714285714288,1000.0,12.1,0.0,2.1,160.0,56.0,0.0,0.75,0.0,10.0,0.0,208.33333333333334
2019-11-10 13:00,334.463768115942,388.05797101449275,18.808695652173913,12.131884057971012,3000.0,13.0,0.0,3.5,140.0,51.0,0.0,0.87,0.0,10.0,0.0,241.66666666666666
2019-11-10 14:00,413.3142857142857,621.3714285714286,23.312857142857137,15.195714285714283,2000.0,14.6,0.0,2.4,160.0,48.0,0.4,1.07,0.0,8.0,0.0,297.22222222222223
2019-11-10 15:00,216.30434782608697,332.95652173913044,18.04057971014491,15.091304347826087,1000.0,14.5,0.0,3.7,180.0,47.0,1.0,1.19,0.0,7.0,0.0,330.55555555555554
2019-11-10 16:00,90.85507246376811,122.66666666666667,13.949275362318845,13.394202898550727,0.0,14.6,0.0,3.6,140.0,50.0,0.4,0.69,0.0,8.0,0.0,191.66666666666666
2019-11-10 17:00,0.2878787878787879,0.18181818181818182,10.248484848484853,11.987878787878776,0.0,13.5,0.0,2.2,140.0,54.0,0.4,0.25,0.0,5.0,0.0,69.44444444444444
2019-11-11 09:00,192.37878787878788,183.9090909090909,13.515151515151512,10.395454545454546,2000.0,11.7,0.0,0.6,320.0,99.0,0.0,0.0,0.0,8.0,0.0,0.0
2019-11-11 10:00,159.85714285714286,167.85714285714286,12.865714285714297,10.242857142857149,1000.0,13.2,0.0,4.1,320.0,88.0,0.8,1.05,0.0,7.0,0.0,291.6666666666667
2019-11-11 11:00,562.2753623188406,696.6666666666666,18.7695652173913,11.456521739130432,4000.0,13.4,0.0,4.2,320.0,83.0,0.5,0.93,0.0,7.0,0.0,258.3333333333333
2019-11-11 12:00,623.0289855072464,841.463768115942,20.64492753623187,12.207246376811593,5000.0,13.9,0.0,3.4,320.0,79.0,0.5,0.89,0.0,4.0,0.0,247.22222222222223
2019-11-11 13:00,471.48571428571427,660.8714285714286,19.274285714285718,12.851428571428576,3000.0,14.5,0.0,4.0,290.0,67.0,0.8,1.66,0.0,4.0,0.0,461.1111111111111
2019-11-11 14:00,266.39130434782606,380.3333333333333,16.281159420289853,13.433333333333337,1000.0,15.2,0.0,4.4,270.0,67.0,1.0,1.63,0.0,6.0,0.0,452.77777777777777
2019-11-11 15:00,136.5072463768116,197.95652173913044,14.157971014492752,13.337681159420288,2000.0,15.3,0.0,4.2,270.0,56.0,1.0,1.63,0.0,4.0,0.0,452.77777777777777
2019-11-11 16:00,42.47826086956522,55.14492753623188,11.940579710144926,12.46521739130436,0.0,14.6,0.0,4.4,270.0,69.0,1.0,1.02,0.0,3.0,0.0,283.3333333333333
2019-11-11 17:00,2.803030303030303,2.6515151515151514,10.534848484848482,11.884848484848492,0.0,13.7,0.0,3.4,270.0,72.0,0.7,0.27,0.0,3.0,0.0,75.0
2019-11-12 09:00,279.1617647058824,273.70588235294116,14.367647058823529,9.405882352941168,2000.0,8.9,0.0,1.5,140.0,91.0,1.0,0.62,0.0,6.0,0.0,172.22222222222223
2019-11-12 10:00,258.27142857142854,258.4428571428571,16.327142857142846,10.518571428571427,2000.0,9.8,0.0,1.6,140.0,86.0,0.8,0.89,0.0,9.0,0.0,247.22222222222223
2019-11-12 11:00,343.463768115942,365.1449275362319,18.385507246376804,11.363768115942026,3000.0,11.7,0.0,0.9,140.0,74.0,0.5,1.25,0.0,9.0,0.0,347.22222222222223
2019-11-12 12:00,393.8840579710145,437.2173913043478,21.63043478260869,12.423188405797093,3000.0,13.1,0.0,1.1,270.0,61.0,0.8,1.46,0.0,9.0,0.0,405.55555555555554
